it,temp,actualQ,bestQ,pAvg,diversification
253000,11.9651,4147.79,4500.67,6.14597,1
254000,11.8755,4205.72,4500.67,5.76687,1
255000,11.7867,4153.55,4500.67,5.7072,1
256000,11.6986,4156.77,4500.67,5.91327,1
257000,11.6109,4217.26,4500.67,7.24044,1
258000,11.5241,4280.73,4500.67,4.83029,1
259000,11.438,4319.46,4500.67,5.9949,1
260000,11.3523,4299.83,4500.67,4.74308,1
261000,11.2674,4285.44,4500.67,6.93333,1
262000,11.1831,4304.6,4500.67,5.5409,1
263000,11.0993,4276.92,4500.67,4.82234,1
264000,11.0164,4200.86,4500.67,5.22876,1
265000,10.934,4262.97,4500.67,5.38058,1
266000,10.852,4210.7,4500.67,4.48549,1
267000,10.771,4318.92,4500.67,5.75448,1
268000,10.6904,4295.1,4500.67,4.70738,1
269000,10.6103,4293.63,4500.67,4.92676,1
270000,10.531,4314.04,4500.67,4.67033,1
271000,10.4522,4355.2,4500.67,3.55677,1
272000,10.374,4271.87,4500.67,4.02219,1
273000,10.2964,4310.95,4500.67,3.71389,1
274000,10.2192,4231.6,4500.67,6.06469,1
275000,10.1429,4282.8,4500.67,5.51905,1
276000,10.067,4322.87,4500.67,5.01355,1
277000,9.99164,4336.11,4500.67,5.80297,1
278000,9.91696,4299.89,4500.67,3.79404,1
279000,9.84257,4338,4500.67,3.72671,1
280000,9.76912,4324.76,4500.67,4.34783,1
281000,9.69593,4357.79,4500.67,3.79404,1
282000,9.62345,4360.3,4500.67,4.81586,1
283000,9.55145,4346.87,4500.67,5.04414,1
284000,9.47992,4280.49,4500.67,6.04027,1
285000,9.40909,4287.11,4500.67,4.87484,1
286000,9.33852,4349.76,4500.67,5.09194,1
287000,9.26883,4346.33,4500.67,4.30686,1
288000,9.19931,4348.71,4500.67,4.10184,1
289000,9.13064,4283.67,4500.67,4.55192,1
290000,9.06222,4335.88,4500.67,3.97878,1
291000,8.99451,4234.66,4500.67,5.46379,1
292000,8.92716,4233.14,4500.67,5.26316,1
293000,8.8604,4232.13,4500.67,5.3455,1
294000,8.7941,4217.21,4500.67,5.54855,1
295000,8.72829,4268.72,4500.67,5.72852,1
296000,8.66301,4307.52,4500.67,5.42636,1
297000,8.59816,4329.04,4500.67,4.67532,1
298000,8.53387,4350.94,4500.67,4.1184,1
299000,8.46997,4315.68,4500.67,5.4902,1
300000,8.40665,4330.63,4500.67,5.28455,1
301000,8.34371,4356.66,4500.67,4.5392,1
302000,8.28132,4293.62,4500.67,3.25945,1
303000,8.21933,4361.18,4500.67,4.39699,1
304000,8.15785,4304.6,4500.67,5.28512,1
305000,8.09682,4327.5,4500.67,5.00659,1
306000,8.03621,4334.96,4500.67,3.47594,1
307000,7.97613,4344.13,4500.67,3.32447,1
308000,7.91646,4345.97,4500.67,4.32633,1
309000,7.85724,4329.83,4500.67,3.44828,1
310000,7.79846,4333.29,4500.67,4.48319,1
311000,7.74012,4358.12,4500.67,4.2328,1
312000,7.68221,4297.18,4500.67,4.67762,1
313000,7.62473,4316.55,4500.67,4.39093,1
314000,7.56767,4301.13,4500.67,4.58599,1
315000,7.51104,4354.21,4500.67,3.36022,1
316000,7.45482,4309.77,4500.67,3.95257,1
317000,7.39903,4367.08,4500.67,3.45286,1
318000,7.3437,4355.54,4500.67,4.80519,1
319000,7.28877,4356.29,4500.67,3.37079,1
320000,7.23425,4369.68,4500.67,3.5488,1
321000,7.18012,4347.95,4500.67,4.70914,1
322000,7.12638,4362.95,4500.67,4.74198,1
323000,7.07303,4323.45,4500.67,4.60251,1
324000,7.0201,4416.11,4500.67,2.09618,0
325000,6.96761,4422.86,4500.67,1.1,0
326000,6.9155,4423.86,4500.67,0.5,0
327000,6.86376,4423.86,4500.67,0.4,0
328000,6.81238,4423.86,4500.67,0.5,0
329000,6.76136,4423.86,4500.67,0.9,0
330000,6.71082,4423.86,4500.67,0.3,0
331000,6.66063,4420.86,4500.67,0.6,0
332000,6.6108,4419.86,4500.67,0.8,0
333000,6.56131,4423.86,4500.67,0.3,0
334000,6.51219,4422.86,4500.67,0.3,0
335000,6.46351,4422.86,4500.67,0.6,0
336000,6.41516,4423.86,4500.67,0.8,0
337000,6.36714,4423.86,4500.67,0.2,0
338000,6.31946,4422.86,4500.67,0.5,0
339000,6.27223,4443.21,4500.67,1.07759,1
340000,6.22532,4396.19,4500.67,4.43286,1
341000,6.17871,4387.37,4500.67,3.2345,1
342000,6.13245,4417.64,4500.67,3.18878,1
343000,6.08662,4414.94,4500.67,4.26357,1
344000,6.04108,4412.93,4500.67,3.7859,1
345000,5.99582,4416.36,4500.67,3.10811,1
346000,5.951,4390.86,4500.67,3.13283,1
347000,5.9065,4423.98,4500.67,3.38295,1
348000,5.86227,4377.55,4500.67,3.87183,1
349000,5.8184,4386.56,4500.67,4.43286,1
350000,5.77491,4409.82,4500.67,3.77358,1
351000,5.73168,4390.95,4500.67,3.57616,1
352000,5.68877,4358.52,4500.67,3.64963,1
353000,5.64626,4419.06,4500.67,2.63158,1
354000,5.60399,4441.87,4500.67,2.44648,1
355000,5.56203,4417.48,4500.67,3.76851,1
356000,5.52047,4392.01,4500.67,3.23834,1
357000,5.47914,4399.14,4500.67,2.39295,1
358000,5.43813,4436.02,4500.67,4.13885,1
359000,5.39748,4445.76,4500.67,4.07643,1
360000,5.35705,4398.87,4500.67,2.39899,1
361000,5.31699,4403.27,4500.67,2.62123,1
362000,5.27723,4444.16,4500.67,2.58621,1
363000,5.23766,4449.38,4500.67,2.82413,1
364000,5.19856,4441.17,4500.67,1.82055,1
365000,5.15964,4426.79,4500.67,2.61348,1
366000,5.12102,4451.17,4500.67,3.4384,1
367000,5.08275,4405.72,4500.67,3.67937,1
368000,5.04464,4422.82,4500.67,2.63523,1
369000,5.00697,4439.91,4500.67,3.12907,1
370000,4.96949,4434.6,4500.67,3.58515,1
371000,4.9323,4421.04,4500.67,2.88714,1
372000,4.89543,4445.88,4500.67,2.69576,1
373000,4.85871,4432.91,4500.67,2.71739,1
374000,4.82245,4438,4500.67,2.79898,1
375000,4.78631,4395.98,4500.67,2.83019,1
376000,4.75055,4401.46,4500.67,2.3544,1
377000,4.71499,4412.34,4500.67,2.66836,1
378000,4.6797,4391.75,4500.67,3.0303,1
379000,4.64472,4440.84,4500.67,2.81174,1
380000,4.60991,4424.86,4500.67,3.21812,1
381000,4.57548,4443.23,4500.67,2.00501,1
382000,4.54115,4414.97,4500.67,2.93742,1
383000,4.50728,4399.86,4500.67,3.13726,1
384000,4.47346,4444.43,4500.67,2.98879,1
385000,4.44008,4448.09,4500.67,2.53672,1
386000,4.40679,4429.09,4500.67,2.88714,1
387000,4.37389,4431.14,4500.67,2.53521,1
388000,4.3411,4448.21,4500.67,2.46575,1
389000,4.30868,4432.04,4500.67,3.17041,1
390000,4.27639,4413.1,4500.67,2.94118,1
391000,4.24444,4443.14,4500.67,3.21337,1
392000,4.21264,4431.09,4500.67,2.75229,1
393000,4.18117,4420.34,4500.67,2.05656,1
394000,4.14983,4436.74,4500.67,1.44753,1
395000,4.11884,4424.81,4500.67,2.59259,1
396000,4.08796,4425.91,4500.67,2.45478,1
397000,4.05744,4434.66,4500.67,2.61194,1
398000,4.027,4442.58,4500.67,2.45566,1
399000,3.99696,4425.87,4500.67,2.4531,1
400000,3.96705,4433.01,4500.67,2.149,1
401000,3.93737,4443.19,4500.67,1.98676,1
402000,3.90791,4447.52,4500.67,2.0915,1
403000,3.87867,4449.43,4500.67,1.84941,1
404000,3.84965,4444.4,4500.67,2.4453,1
405000,3.82083,4444.81,4500.67,2.08605,1
406000,3.79224,4453.74,4500.67,1.26263,1
407000,3.76386,4430.98,4500.67,1.32053,1
408000,3.73571,4453.47,4500.67,1.26743,1
409000,3.70777,4441.42,4500.67,1.68394,1
410000,3.68004,4430.76,4500.67,1.82292,1
411000,3.6525,4446.47,4500.67,1.85714,1
412000,3.62517,4433.87,4500.67,1.89445,1
413000,3.59803,4436.94,4500.67,2.47718,1
414000,3.5711,4446.38,4500.67,2.40453,1
415000,3.54439,4441.84,4500.67,2.40793,1
416000,3.51789,4408.28,4500.67,2.23152,1
417000,3.49157,4434.07,4500.67,1.43229,1
418000,3.46544,4433.81,4500.67,1.73565,1
419000,3.4395,4435.55,4500.67,2.27273,1
420000,3.41375,4427.17,4500.67,1.57005,1
421000,3.38823,4443.55,4500.67,2.3407,1
422000,3.36289,4440.38,4500.67,1.85414,1
423000,3.33773,4450.74,4500.67,1.46699,1
424000,3.31274,4446.74,4500.67,1.58537,1
425000,3.28794,4432.37,4500.67,2.16837,1
426000,3.26336,4445.82,4500.67,1.68269,1
427000,3.23895,4449.53,4500.67,1.25945,1
428000,3.21471,4416.74,4500.67,2.6738,1
429000,3.19063,4428.74,4500.67,1.64159,1
430000,3.16679,4409.21,4500.67,2.18659,1
431000,3.1431,4437.74,4500.67,1.94175,1
432000,3.11957,4435.79,4500.67,1.99147,1
433000,3.09621,4443.76,4500.67,1.81598,1
434000,3.07307,4448.84,4500.67,2.76035,1
435000,3.05009,4453.38,4500.67,1.67095,1
436000,3.02724,4433.01,4500.67,2.26986,1
437000,3.0046,4445.79,4500.67,1.02433,1
438000,2.98214,4444.43,4500.67,2.17391,1
439000,2.95981,4439.65,4500.67,1.54062,1
440000,2.93764,4443.45,4500.67,1.73103,1
441000,2.91569,4443.23,4500.67,1.17035,1
442000,2.89388,4437.21,4500.67,1.1811,1
443000,2.87219,4446.38,4500.67,2.37099,1
444000,2.85073,4448.47,4500.67,1.77253,1
445000,2.82941,4447.52,4500.67,0.766871,1
446000,2.80821,4442.88,4500.67,0.853485,1
447000,2.78723,4426.6,4500.67,1.37741,1
448000,2.76638,4438.52,4500.67,0.566572,1
449000,2.74564,4446.47,4500.67,0.701262,1
450000,2.72513,4440.76,4500.67,0.722543,1
451000,2.70474,4440.76,4500.67,0.534045,1
452000,2.68448,4444.13,4500.67,1.12994,1
453000,2.66443,4448.47,4500.67,1.0101,1
454000,2.64447,4447.52,4500.67,0.593472,1
455000,2.62469,4441.52,4500.67,1.08359,1
456000,2.60507,4441.52,4500.67,1.03704,1
457000,2.58554,4447.52,4500.67,1.06061,1
458000,2.56623,4446.47,4500.67,1.0479,1
459000,2.54702,4443.88,4500.67,1.059,1
460000,2.52795,4433.35,4500.67,0.703235,1
461000,2.50906,4443.47,4500.67,1.6369,1
462000,2.49025,4441.57,4500.67,1.14778,1
463000,2.47165,4447.52,4500.67,0.763359,1
464000,2.45315,4447.79,4500.67,1.07034,1
465000,2.43479,4446.74,4500.67,0.562588,1
466000,2.41659,4448.74,4500.67,0.887199,1
467000,2.39847,4440.74,4500.67,1.17801,1
468000,2.38057,4448.38,4500.67,1.5873,1
469000,2.36272,4444.74,4500.67,1.53417,1
470000,2.34507,4445.79,4500.67,0.719424,1
471000,2.32751,4446.38,4500.67,0.422535,1
472000,2.31011,4446.38,4500.67,0.932091,1
473000,2.29282,4446.74,4500.67,1.46471,1
474000,2.27566,4446.74,4500.67,0.78637,1
475000,2.25865,4448.47,4500.67,0.276243,1
476000,2.24172,4443.14,4500.67,0.423131,1
477000,2.22498,4444.53,4500.67,0.704225,1
478000,2.20829,4435.55,4500.67,1.66205,1
479000,2.19181,4446.53,4500.67,0.985915,1
480000,2.17536,4446.5,4500.67,0.597907,1
481000,2.15914,4448.45,4500.67,1.25786,1
482000,2.14293,4442.15,4500.67,0.884956,1
483000,2.12695,4438.76,4500.67,0.594354,1
484000,2.11098,4442.15,4500.67,0.791557,1
485000,2.09524,4444.4,4500.67,0.78534,1
486000,2.07951,4444.74,4500.67,1.25348,1
487000,2.06401,4445.79,4500.67,1.27119,1
488000,2.04851,4445.79,4500.67,0.842697,1
489000,2.03324,4444.99,4500.67,2.0436,1
490000,2.01798,4448.38,4500.67,1.79063,1
491000,2.00293,4442.43,4500.67,1.56919,1
492000,1.98794,4448.38,4500.67,0.720461,1
493000,1.97306,4442.4,4500.67,0.847458,1
494000,1.9583,4448.38,4500.67,0.735294,1
495000,1.94364,4457.79,4500.67,0.333704,0
496000,1.9291,4457.99,4500.67,0.1,0
497000,1.91467,4457.99,4500.67,0.2,0
498000,1.90035,4457.99,4500.67,0.2,0
499000,1.88613,4457.99,4500.67,0.1,0
500000,1.87202,4457.99,4500.67,0,0
501000,79.4023,3437.14,4500.67,34.2697,1
502000,78.8072,3039.13,4500.67,43.7063,1
503000,78.2187,3239.35,4500.67,42.1053,1
504000,77.6323,3167.61,4500.67,37.5,1
505000,77.0525,3208.82,4500.67,37.931,1
506000,76.4756,3086.28,4500.67,35.533,1
507000,75.9034,3224.01,4500.67,36.2667,1
508000,75.3359,3473.53,4500.67,38.484,1
509000,74.7713,2984.06,4500.67,38.5714,1
510000,74.213,3316.3,4500.67,38.4164,1
511000,73.656,3171.51,4500.67,37.9888,1
512000,73.1066,3344.23,4500.67,38.814,1
513000,72.5584,3048.05,4500.67,33.5052,1
514000,72.0167,3141.61,4500.67,34.7692,1
515000,71.477,3224.38,4500.67,35.5491,1
516000,70.943,3046.99,4500.67,39.528,1
517000,70.4117,2834.74,4500.67,43.6533,1
518000,69.8853,2591.29,4500.67,41.3223,1
519000,69.3621,2658.79,4500.67,39.7306,1
520000,68.8433,2929.93,4500.67,39.1304,1
521000,68.3282,2729.96,4500.67,40.1734,1
522000,67.817,2754.29,4500.67,42.0561,1
523000,67.3096,2696.99,4500.67,38.0682,1
524000,66.806,2837.32,4500.67,41.6393,1
525000,66.3061,2959.12,4500.67,40.4762,1
526000,65.8102,2870.87,4500.67,39.8176,1
527000,65.3175,2975.08,4500.67,37.7224,1
528000,64.8292,3303.36,4500.67,37.5358,1
529000,64.3435,3195.69,4500.67,38.7006,1
530000,63.8629,3096.68,4500.67,38.4164,1
531000,63.3851,3282.32,4500.67,34.5455,1
532000,62.9109,3135.33,4500.67,40.5751,1
533000,62.4402,3148.93,4500.67,36.8771,1
534000,61.9731,3114.26,4500.67,38.9881,1
535000,61.5094,3102.68,4500.67,41.8539,1
536000,61.0491,3118.96,4500.67,43.4174,1
537000,60.5922,2872.58,4500.67,37.1429,1
538000,60.1387,3129.35,4500.67,39.6067,1
539000,59.6886,2807.9,4500.67,39.8089,1
540000,59.2422,2939.42,4500.67,38.0054,1
541000,58.7991,2951.88,4500.67,40.4459,1
542000,58.3593,3080.61,4500.67,36.2963,1
543000,57.9226,3118.39,4500.67,38.5294,1
544000,57.4892,2966.23,4500.67,41.5385,1
545000,57.0589,2877.58,4500.67,41.0959,1
546000,56.6317,3007.14,4500.67,42.4242,1
547000,56.2082,2859.65,4500.67,39.2442,1
548000,55.7879,2819.93,4500.67,36.7292,1
549000,55.3705,2998.68,4500.67,39.3162,1
550000,54.9562,3317.12,4500.67,28.5012,1
551000,54.5447,3074.12,4500.67,32.8947,1
552000,54.1366,3442.64,4500.67,31.4356,1
553000,53.7318,3252.67,4500.67,28.9888,1
554000,53.3299,3352.98,4500.67,32.9208,1
555000,52.9308,3239.17,4500.67,33.9667,1
556000,52.5344,3388.45,4500.67,33.0025,1
557000,52.1415,3234.55,4500.67,31.5217,1
558000,51.7517,3413.73,4500.67,30.5322,1
559000,51.3644,3349.07,4500.67,28.5714,1
560000,50.9798,3290.66,4500.67,33.4211,1
561000,50.5984,3268.34,4500.67,36.5559,1
562000,50.2201,3760.94,4500.67,13.7809,0
