it,temp,actualQ,bestQ,pAvg,diversification
59000,18.8533,4179.61,4226.54,8.61182,1
60000,18.8342,4095.58,4226.54,8.23245,1
61000,18.8151,4063.28,4226.54,7.95892,1
62000,18.7961,4068.61,4226.54,10.1231,1
63000,18.777,3989.35,4249.73,7.93061,1
64000,18.7579,4028.18,4249.73,9.70246,1
65000,18.7389,4087.38,4249.73,7.36715,1
66000,18.7198,4074.38,4249.73,7.17703,1
67000,18.7007,4056.46,4249.73,7.43405,1
68000,18.6816,3948.77,4249.73,7.53341,1
69000,18.6626,3848.25,4249.73,11.226,1
70000,18.6435,3808.3,4249.73,9.18919,1
71000,18.6244,3910.8,4249.73,9.60758,1
72000,18.6053,3892.02,4249.73,8.86076,1
73000,18.5863,3891.64,4249.73,9.15395,1
74000,18.5672,4065.53,4249.73,8.4724,1
75000,18.5481,3963.22,4249.73,7.60309,1
76000,18.529,3948.66,4249.73,8.35411,1
77000,18.51,3996.37,4249.73,8.24742,1
78000,18.4909,4094.98,4249.73,6.95035,1
79000,18.4718,4043.3,4249.73,9.76562,1
80000,18.4527,3987.99,4249.73,7.74648,1
81000,18.4337,3941.38,4249.73,8.19462,1
82000,18.4146,4114.53,4249.73,8.4724,1
83000,18.3955,4265.22,4383.19,9.51684,1
84000,18.3765,4257.84,4396.32,6.48855,1
85000,18.3574,4430.51,4454.36,6.22568,1
86000,18.3383,4493.8,4493.8,6.80272,1
87000,18.3192,4385.24,4503.14,7.11701,1
88000,18.3002,4372.48,4503.14,6.9794,1
89000,18.2811,4240.44,4503.14,6.691,1
90000,18.262,4348.43,4503.14,6.21194,1
91000,18.2429,4254.12,4503.14,8.56031,1
92000,18.2239,4232.03,4503.14,9.32203,1
93000,18.2048,4078.68,4503.14,6.14251,1
94000,18.1857,4211.74,4503.14,7.54717,1
95000,18.1666,4290.04,4503.14,6.53595,1
96000,18.1476,4116.88,4503.14,8.13679,1
97000,18.1285,4294.36,4503.14,6.09319,1
98000,18.1094,4246.41,4503.14,6.78571,1
99000,18.0904,4241.03,4503.14,6.77765,1
100000,18.0713,4014,4503.14,9.50292,1
101000,18.0522,4114.44,4503.14,7.85124,1
102000,18.0331,3892.87,4503.14,6.97674,1
103000,18.0141,3985.3,4503.14,8.46047,1
104000,17.995,4104.32,4503.14,7.46269,1
105000,17.9759,4035.99,4503.14,6.60848,1
106000,17.9568,4107.89,4503.14,8.25123,1
107000,17.9378,4103.66,4503.14,7.1161,1
108000,17.9187,4084.04,4503.14,8.60759,1
109000,17.8996,4160.62,4503.14,7.1345,1
110000,17.8807,3951.51,4503.14,8.27586,1
111000,17.8636,4022.95,4503.14,7.31707,1
112000,17.8464,3982.83,4503.14,8.56124,1
113000,17.8292,4042.55,4503.14,8.2716,1
114000,17.8121,4011.36,4503.14,9.67239,1
115000,17.7949,4230.46,4503.14,8.59375,1
116000,17.7777,4100.11,4503.14,7.08283,1
117000,17.7606,4106.84,4503.14,6.40569,1
118000,17.7434,4150.78,4503.14,6.82927,1
119000,17.7262,4136.05,4503.14,7.75758,1
120000,17.7091,4128.09,4503.14,7.29295,1
121000,17.6919,3994.96,4503.14,8.15558,1
122000,17.6747,4171.98,4503.14,6.23501,1
123000,17.6576,4093.91,4503.14,7.36342,1
124000,17.6404,4140.56,4503.14,7.05128,1
125000,17.6232,4166.91,4503.14,6.83761,1
126000,17.6061,4172.12,4503.14,6.8323,1
127000,17.5889,4121.58,4503.14,6.83761,1
128000,17.5717,4203.98,4503.14,6.18812,1
129000,17.5546,4104.27,4503.14,8.4788,1
130000,17.5374,4078.4,4503.14,7.73672,1
131000,17.5202,4195.07,4503.14,8.16568,1
132000,17.5031,4191.84,4503.14,6.4803,1
133000,17.4859,4161.66,4503.14,7.6555,1
134000,17.4687,4142.76,4503.14,7.59651,1
135000,17.4516,4228.51,4503.14,7.99031,1
136000,17.4344,4187.73,4503.14,7.59193,1
137000,17.4172,4124.81,4503.14,6.91358,1
138000,17.4001,4129.29,4503.14,7.00344,1
139000,17.3829,4310.4,4503.14,5.92417,1
140000,17.3657,4121.28,4503.14,6.65025,1
141000,17.3486,4285.82,4503.14,5.67633,1
142000,17.3314,4206.69,4503.14,6.93642,1
143000,17.3142,4306.86,4503.14,5.4023,1
144000,17.2971,4131.31,4503.14,6.67491,1
145000,17.2799,4259.52,4503.14,6.8323,1
146000,17.2627,4297.28,4503.14,7.52941,1
147000,17.2456,4183.47,4503.14,6.88836,1
148000,17.2284,4142.98,4503.14,7.31707,1
149000,17.2112,4196.13,4503.14,5.7243,1
150000,17.1941,4290.62,4503.14,6.33374,1
151000,17.1769,4243.96,4503.14,6.00707,1
152000,17.1597,4433.94,4503.14,6.50813,1
153000,17.1426,4257.37,4503.14,6.59091,1
154000,17.1254,4204.27,4503.14,7.47768,1
155000,17.1082,4255.4,4503.14,7.5662,1
156000,17.0911,4240,4503.14,6.71642,1
157000,17.0739,4351.69,4503.14,6.43204,1
158000,17.0567,4277.13,4503.14,5,1
159000,17.0396,4281.61,4503.14,4.68933,1
160000,17.0224,4248.54,4503.14,6.40732,1
161000,17.0053,4250.05,4503.14,6.53378,1
162000,16.9881,4256.37,4503.14,6.93182,1
163000,16.9709,4197.37,4503.14,6.94444,1
164000,16.9538,4185.84,4503.14,5.80411,1
165000,16.9366,4188.8,4503.14,7.00483,1
166000,16.9194,4062.57,4503.14,8.78477,1
167000,16.9023,4075.81,4503.14,7.5718,1
168000,16.8851,4102.58,4503.14,7.52551,1
169000,16.8679,4133.73,4503.14,7.89809,1
170000,16.8508,4011.41,4503.14,8.95141,1
171000,16.8336,4090.11,4503.14,7.22477,1
172000,16.8164,4069.64,4503.14,8.13517,1
173000,16.7993,4013.99,4503.14,6.75991,1
174000,16.7821,4185.36,4503.14,6.57895,1
175000,16.7649,4089.17,4503.14,6.68177,1
176000,16.7478,4193.78,4503.14,6.7734,1
177000,16.7306,4161.33,4503.14,6.6838,1
178000,16.7134,4177.02,4503.14,6.94087,1
179000,16.6963,4327.86,4503.14,6.399,1
180000,16.6791,4195.51,4503.14,7.46089,1
181000,16.6619,3871.07,4503.14,8.43672,1
182000,16.6448,4190.2,4503.14,7.8125,1
183000,16.6276,4203.19,4503.14,6.95364,1
184000,16.6104,4125.26,4503.14,7.47986,1
185000,16.5933,4313.79,4503.14,6.44028,1
186000,16.5761,4335.95,4503.14,5.7485,1
187000,16.5589,4119.75,4503.14,9.13706,1
188000,16.5418,4060.85,4503.14,6.64251,1
189000,16.5246,4362.86,4503.14,5.00569,0
190000,16.5074,4432.96,4503.14,1.7,0
191000,16.4903,4418.96,4503.14,1.8,0
192000,16.4731,4423.96,4503.14,2.3,0
193000,16.4559,4427.96,4503.14,2,0
194000,16.4388,4427.96,4503.14,1.8,0
195000,16.4216,4425.96,4503.14,1.8,0
196000,16.4044,4429.96,4503.14,1.7,0
197000,16.3873,4426.96,4503.14,2.1,0
198000,16.3701,4428.96,4503.14,1.8,0
199000,16.3529,4434.43,4503.14,1.5,0
200000,16.3358,4433.43,4503.14,1.6,0
201000,16.3186,4434.43,4503.14,1.7,0
202000,16.3014,4429.43,4503.14,1.9,0
203000,16.2843,4432.43,4503.14,2.2,0
204000,16.2671,4248.21,4503.14,3.99556,1
205000,16.2499,4281.78,4503.14,6.56836,1
206000,16.2328,4303.58,4503.14,7.3107,1
207000,16.2156,4214.92,4503.14,6.93069,1
208000,16.1984,4270.69,4503.14,7.16113,1
209000,16.1813,4355.8,4503.14,7.03851,1
210000,16.1641,4476.58,4503.14,6.05296,1
211000,16.1469,4478.02,4503.14,6.34518,1
212000,16.1298,4467.51,4547.42,5.83658,1
213000,16.1126,4392.24,4547.42,5.26316,1
214000,16.0954,4311.23,4547.42,6.76328,1
215000,16.0783,4394.22,4547.42,4.79616,1
216000,16.0611,4441.54,4547.42,5.88988,1
217000,16.0439,4379.29,4547.42,5.22388,1
218000,16.0268,4422.39,4547.42,5.79065,1
219000,16.0096,4485.24,4547.42,6.00667,1
220000,15.9929,4386.61,4547.42,6.48715,1
221000,15.9767,4416.71,4547.42,6.04651,1
222000,15.9604,4293.43,4547.42,7.35826,1
223000,15.9442,4336,4547.42,6.70886,1
224000,15.928,4415.17,4547.42,6.51387,1
225000,15.9118,4499.9,4547.42,5.6872,1
226000,15.8956,4361.45,4547.42,7.39857,1
227000,15.8794,4250.55,4547.42,7.9857,1
228000,15.8632,4088.22,4547.42,8.42246,1
229000,15.847,4312.77,4547.42,7.20721,1
230000,15.8307,4267.98,4547.42,6.95122,1
231000,15.8145,4265.27,4547.42,7.13407,1
232000,15.7983,4215.99,4547.42,7.63454,1
233000,15.7821,4217.01,4547.42,6.20783,1
234000,15.7659,4187.04,4547.42,7.34312,1
235000,15.7497,4297.9,4547.42,6.29454,1
236000,15.7335,4216.89,4547.42,6.62791,1
237000,15.7173,4231.98,4547.42,7.32293,1
238000,15.701,4369.26,4547.42,5.89681,1
239000,15.6848,4417.93,4547.42,5.93607,1
240000,15.6686,4265.79,4547.42,6.38554,1
241000,15.6524,4361.21,4547.42,6.13208,1
242000,15.6362,4443.83,4547.42,5.38278,1
243000,15.62,4318.63,4547.42,6.00962,1
244000,15.6038,4343.07,4547.42,6.33214,1
245000,15.5876,4317.83,4547.42,7.02341,1
246000,15.5713,4233.05,4547.42,5.49828,1
247000,15.5551,4266.08,4547.42,8.49514,1
248000,15.5389,4303.34,4547.42,6.50307,1
249000,15.5231,4298.32,4547.42,7.08571,1
250000,15.5078,4295.85,4547.42,5.98592,1
251000,15.4926,4304.48,4547.42,7.61124,1
252000,15.4773,4452.19,4547.42,5.8548,1
253000,15.4621,4406.78,4547.42,6.17978,1
254000,15.4468,4358.48,4547.42,7.21649,1
255000,15.4315,4237.22,4547.42,6.23529,1
256000,15.4163,4236.63,4547.42,7.69231,1
257000,15.401,4296.46,4547.42,7.66551,1
258000,15.3858,4244.52,4547.42,6.77966,1
259000,15.3705,4276.11,4547.42,7.27483,1
260000,15.3553,4365.38,4547.42,7.04574,1
261000,15.34,4390.37,4547.42,6.39053,1
262000,15.3247,4255.01,4547.42,6.53514,1
263000,15.3095,4261.52,4547.42,6.41646,1
264000,15.2942,4263.58,4547.42,7.98898,1
265000,15.279,4246.18,4547.42,6.691,1
266000,15.2637,4262.36,4547.42,6.18436,1
267000,15.2484,4370.55,4547.42,6.80958,1
268000,15.2332,4350.46,4547.42,8.28258,1
269000,15.2179,4276.18,4547.42,6.43564,1
270000,15.2027,4217.27,4547.42,7.69231,1
271000,15.1874,4318.03,4547.42,7.13376,1
272000,15.1721,4300.11,4547.42,8.81671,1
273000,15.1569,4259.09,4547.42,6.08899,1
274000,15.1416,4241.59,4547.42,8.38548,1
275000,15.1264,4263.93,4547.42,3.97661,1
276000,15.1111,4298.69,4547.42,7.63547,1
277000,15.0959,4274.73,4547.42,8.2716,1
278000,15.0806,4218.99,4547.42,6.77541,1
279000,15.0653,4396.84,4547.42,6.28638,1
280000,15.0501,4387.92,4547.42,6.31835,1
281000,15.0348,4321.79,4547.42,7.911,1
282000,15.0196,4319.11,4547.42,5.95794,1
283000,15.0043,4363.61,4547.42,6.59722,1
284000,14.989,4309.24,4547.42,6.80958,1
285000,14.9738,4293.51,4547.42,6.92695,1
286000,14.9585,4349.59,4547.42,5.99548,1
287000,14.9433,4358.01,4547.42,5.89744,1
288000,14.928,4359.92,4547.42,6.08187,1
289000,14.9127,4431.76,4547.42,5.93939,1
290000,14.8975,4353.6,4547.42,6.82081,1
291000,14.8822,4294.28,4547.42,7.08075,1
292000,14.867,4364.99,4547.42,8.17308,1
293000,14.8517,4322,4547.42,6.18436,1
294000,14.8365,4326.7,4547.42,6.44769,1
295000,14.8212,4333.75,4547.42,6.87117,1
296000,14.8059,4313.04,4547.42,6.7696,1
297000,14.7907,4280.33,4547.42,8.27068,1
298000,14.7754,4333.13,4547.42,6.59062,1
299000,14.7602,4438.61,4547.42,5.88957,1
300000,14.7449,4480.84,4547.42,6.52963,1
301000,14.7296,4431.84,4547.42,5.98504,1
302000,14.7144,4339.39,4547.42,7.05882,1
303000,14.6991,4442.63,4547.42,7.04787,1
304000,14.6839,4402.57,4547.42,6.3745,1
305000,14.6686,4387.02,4547.42,5.7257,1
306000,14.6533,4412.81,4547.42,8.07833,1
307000,14.6381,4442.09,4547.42,7.5227,1
308000,14.6228,4515.75,4547.42,5.98958,1
309000,14.6076,4559.36,4560.31,5.34351,1
310000,14.5923,4407.95,4570.34,6.87419,1
311000,14.5778,4410.58,4570.34,5.48571,1
312000,14.5634,4383.58,4570.34,6.625,1
313000,14.5491,4359.71,4570.34,6.96347,1
314000,14.5348,4446.06,4570.34,5.19159,1
315000,14.5205,4442.41,4570.34,6.22711,1
316000,14.5062,4497.93,4570.34,4.93685,1
317000,14.4919,4407.44,4570.34,5.32319,1
318000,14.4776,4435.83,4570.34,5.85424,1
319000,14.4633,4364.58,4570.34,5.47148,1
320000,14.449,4473.54,4570.34,5.24554,1
321000,14.4347,4441.11,4570.34,6.12245,1
322000,14.4204,4426.39,4570.34,6.10329,1
323000,14.4061,4448.97,4570.34,4.88722,1
324000,14.3918,4428.37,4570.34,5.47771,1
325000,14.3775,4487.41,4570.34,5.24476,1
326000,14.3632,4380.99,4570.34,5.64516,1
327000,14.3489,4438.04,4570.34,6.55738,1
328000,14.3346,4427.19,4570.34,6.21404,1
329000,14.3203,4366.93,4570.34,5.78035,1
330000,14.306,4387.71,4570.34,5.24345,1
331000,14.2917,4387.8,4570.34,5.71762,1
332000,14.2773,4510.65,4570.34,5.37897,1
333000,14.263,4459.65,4570.34,5.46116,1
334000,14.2487,4429.01,4570.34,6.78392,1
335000,14.2344,4412.36,4570.34,5.93714,1
336000,14.2201,4433.66,4570.34,5.55556,1
337000,14.2058,4505.02,4570.34,4.50237,1
338000,14.1915,4427.92,4570.34,5.44444,1
339000,14.1772,4579.02,4610.11,4.76731,1
340000,14.1629,4518.76,4610.11,3.59281,1
341000,14.1486,4505.8,4610.11,4.4757,1
342000,14.1343,4622.45,4641.18,2.8607,1
343000,14.12,4552.2,4641.18,5.54156,1
344000,14.1057,4565.51,4641.18,6.0241,1
345000,14.0914,4584.43,4641.18,5.8906,1
346000,14.0771,4590.82,4641.18,4.20624,1
347000,14.0628,4576.99,4641.18,6.0686,1
348000,14.0485,4498.81,4641.18,5.94185,1
349000,14.0342,4495.49,4641.18,4.77356,1
350000,14.0199,4443.51,4641.18,5.96628,1
351000,14.0055,4402.65,4641.18,6.67476,1
352000,13.9912,4461.12,4641.18,5.69106,1
353000,13.9769,4382.65,4641.18,6.27854,1
354000,13.9626,4489.05,4641.18,4.23729,1
355000,13.9483,4496.19,4641.18,4.87805,1
356000,13.934,4493.78,4641.18,6.06421,1
357000,13.9197,4553.03,4641.18,4.82353,1
358000,13.9054,4409.8,4641.18,6.54545,1
359000,13.8911,4478.68,4641.18,4.96894,1
360000,13.8768,4541.87,4641.18,5.84498,1
361000,13.8625,4419.89,4641.18,6.93928,1
362000,13.8482,4438.3,4641.18,6,1
363000,13.8339,4409.6,4641.18,5.12515,1
364000,13.8196,4458.83,4641.18,4.80192,1
365000,13.8053,4520.47,4641.18,6.21891,1
366000,13.791,4548.85,4641.18,5.26932,1
367000,13.7767,4539.37,4641.18,6.25,1
368000,13.7624,4507.05,4641.18,4.96278,1
369000,13.7481,4462.81,4641.18,6.72372,1
370000,13.7338,4496.23,4641.18,6.28272,1
371000,13.7194,4466.08,4641.18,5.10856,1
372000,13.7051,4502.93,4641.18,4.95663,1
373000,13.6908,4576.38,4641.18,4.84928,1
374000,13.6765,4550.18,4641.18,4.45293,1
375000,13.6622,4490.69,4641.18,4.32173,1
376000,13.6479,4520.41,4641.18,4.97041,1
377000,13.6345,4536.33,4641.18,5.07426,1
378000,13.6212,4528.73,4641.18,4.27673,1
379000,13.6078,4423.58,4641.18,3.57583,1
380000,13.5945,4424.24,4641.18,5.44994,1
381000,13.5811,4500.46,4641.18,6.32754,1
382000,13.5678,4377.16,4641.18,6.75845,1
383000,13.5544,4370.05,4641.18,5.88235,1
384000,13.5411,4481.16,4641.18,6.36475,1
385000,13.5277,4431.56,4641.18,7.05128,1
386000,13.5143,4470.74,4641.18,5.45703,1
387000,13.501,4454.02,4641.18,4.97312,1
388000,13.4876,4552.31,4641.18,4.10053,1
389000,13.4743,4539.09,4641.18,3.48259,1
390000,13.4609,4535.9,4641.18,4.70738,1
391000,13.4476,4521.78,4641.18,5.13784,1
392000,13.4342,4532.43,4641.18,3.49563,1
393000,13.4209,4486.65,4641.18,5.88235,1
394000,13.4075,4502.48,4641.18,5.3206,1
395000,13.3942,4574.91,4641.18,4.47154,1
396000,13.3808,4545.02,4641.18,4.3956,1
397000,13.3675,4531.36,4641.18,5.13514,1
398000,13.3541,4465.62,4641.18,5.40541,1
399000,13.3408,4521.55,4641.18,4.94297,1
400000,13.3274,4446.68,4641.18,5.12195,1
401000,13.3141,4620.94,4641.18,5.12821,1
402000,13.3007,4602.45,4641.18,4.75543,1
403000,13.2874,4490.97,4641.18,3.9031,1
404000,13.274,4465.25,4641.18,4.5679,1
405000,13.2607,4525.55,4641.18,5.17464,1
406000,13.2473,4507.79,4641.18,4.96368,1
407000,13.234,4507.4,4641.18,4.51527,1
408000,13.2206,4533.13,4641.18,4.52781,1
409000,13.2073,4450.41,4641.18,6.28779,1
410000,13.1939,4484.15,4641.18,4.74968,1
411000,13.1806,4455.83,4641.18,4.96183,1
412000,13.1672,4506.85,4641.18,5.76407,1
413000,13.1539,4529.59,4641.18,4.0107,1
414000,13.1405,4541.14,4641.18,4.43896,1
415000,13.1272,4549.22,4641.18,5.27671,1
416000,13.1138,4535.3,4641.18,5.21262,1
417000,13.1005,4625.13,4641.18,2.64741,0
418000,13.0871,4627.9,4641.18,1.51057,0
419000,13.0738,4626.9,4641.18,2.01816,0
420000,13.0604,4626.13,4641.18,2.21551,0
421000,13.047,4626.13,4641.18,1.62107,0
422000,13.0337,4622.13,4641.18,1.71371,0
423000,13.0203,4630.9,4641.18,1.31579,0
424000,13.007,4626.9,4641.18,2.0141,0
425000,12.9936,4623.9,4641.18,2.21774,0
426000,12.9803,4624.9,4641.18,1.50754,0
427000,12.9669,4628.9,4641.18,1.50754,0
428000,12.9536,4623.9,4641.18,1.5213,0
429000,12.9402,4627.9,4641.18,1.90763,0
430000,12.9269,4626.9,4641.18,1.6178,0
431000,12.9135,4619.13,4641.18,2.11694,0
432000,12.9002,4606.78,4648.34,2.84414,1
433000,12.8868,4636.87,4648.34,4.08719,1
434000,12.8735,4538.36,4648.72,4.89335,1
435000,12.8601,4492.1,4648.72,4.7503,1
436000,12.8468,4472.45,4648.72,4.33018,1
437000,12.8334,4572.8,4648.72,5.43616,1
438000,12.8201,4491.93,4648.72,5.28967,1
439000,12.8067,4523.01,4648.72,5.39811,1
440000,12.7934,4597.17,4648.72,3.25644,1
441000,12.78,4523.92,4648.72,5.50576,1
442000,12.7667,4602.74,4648.72,4.15584,1
443000,12.7533,4581.28,4648.72,3.92442,1
444000,12.74,4560.54,4648.72,6.14379,1
445000,12.7266,4566.7,4648.72,5.57717,1
446000,12.7133,4616.37,4648.72,4.97382,1
447000,12.7003,4549.92,4648.72,3.29815,1
448000,12.6879,4505.92,4648.72,4.29975,1
449000,12.6755,4519.57,4648.72,5.08876,1
450000,12.6631,4540.13,4648.72,6.30027,1
451000,12.6507,4506.82,4648.72,4.27873,1
452000,12.6383,4561.71,4648.72,3.73599,1
453000,12.626,4569.61,4648.72,5.08876,1
454000,12.6136,4511.34,4648.72,5.689,1
455000,12.6012,4519.48,4648.72,5.08685,1
456000,12.5888,4569.76,4648.72,5.24934,1
457000,12.5764,4460.3,4648.72,5.79882,1
458000,12.564,4545.39,4648.72,4.87805,1
459000,12.5516,4522.26,4648.72,4.81622,1
460000,12.5392,4572.68,4648.72,5.6266,1
461000,12.5268,4481.59,4648.72,6.09613,1
462000,12.5144,4541.74,4648.72,5.3528,1
463000,12.502,4535.16,4648.72,5.33854,1
464000,12.4896,4563.46,4648.72,5.22959,1
465000,12.4772,4614.05,4648.72,5.04648,1
466000,12.4648,4633.49,4648.72,6.09137,1
467000,12.4524,4587.07,4648.72,4.69361,1
468000,12.44,4584.69,4648.72,3.68715,1
469000,12.4276,4516.88,4648.72,4.77816,1
470000,12.4152,4552.13,4648.72,4.93119,1
471000,12.4028,4573.94,4648.72,4.7619,1
472000,12.3904,4568.45,4648.72,4.73225,1
473000,12.378,4488.5,4648.72,5.13419,1
474000,12.3656,4545.04,4648.72,5.18433,1
475000,12.3532,4506.07,4648.72,5.22803,1
476000,12.3408,4452.61,4648.72,5.03513,1
477000,12.3284,4537.62,4648.72,4.71464,1
478000,12.316,4519.57,4648.72,5.41562,1
479000,12.3036,4511.85,4648.72,5.65584,1
480000,12.2912,4546.27,4648.72,5.75,1
481000,12.2788,4538.82,4648.72,5.24434,1
482000,12.2664,4428.2,4648.72,4.77816,1
483000,12.254,4517.13,4648.72,5.07426,1
484000,12.2416,4544.3,4648.72,5.23752,1
485000,12.2292,4496.29,4648.72,4.54545,1
486000,12.2168,4504.46,4648.72,5.1497,1
487000,12.2044,4486.48,4648.72,5.54913,1
488000,12.192,4552.61,4648.72,4.81928,1
489000,12.1796,4542.38,4648.72,6.04938,1
490000,12.1672,4541.59,4648.72,4.5122,1
491000,12.1548,4491.38,4648.72,6.19883,1
492000,12.1424,4315.59,4648.72,6.8477,1
493000,12.13,4471.67,4648.72,5.36585,1
494000,12.1176,4489.52,4648.72,4.38202,1
495000,12.1052,4513.5,4648.72,5.24515,1
496000,12.0928,4522.51,4648.72,4.5509,1
497000,12.0804,4574.52,4648.72,5.60093,1
498000,12.0681,4508.62,4648.72,6.22797,1
499000,12.0557,4549.5,4648.72,4.84694,1
500000,12.0433,4544.18,4648.72,4.63659,1
501000,19.979,4411.75,4648.72,8.38628,1
502000,19.9581,4213.57,4648.72,7.78098,1
503000,19.9371,4131.47,4648.72,8.08203,1
504000,19.9161,4208.93,4648.72,6.91244,1
505000,19.8951,4201.02,4648.72,9.10256,1
506000,19.8741,4333.34,4648.72,7.70128,1
507000,19.8532,4382.3,4648.72,6.37088,1
508000,19.8322,4310.2,4648.72,7.96857,1
509000,19.8112,4211.01,4648.72,8.22857,1
510000,19.7902,4394.04,4648.72,7.21769,1
511000,19.7692,4392.56,4648.72,8.35476,1
512000,19.7497,4341.24,4648.72,7.95181,1
513000,19.7307,4226.34,4648.72,6.44391,1
514000,19.7116,4195.07,4648.72,6.96118,1
515000,19.6925,4443.75,4648.72,7.625,1
516000,19.6735,4449.99,4648.72,7.61548,1
517000,19.6544,4409.83,4648.72,7.15166,1
518000,19.6353,4469.99,4648.72,7.83582,1
519000,19.6162,4410.27,4648.72,6.05327,1
520000,19.5972,4293.78,4648.72,7.74194,1
521000,19.5781,4309.04,4648.72,8.11808,1
522000,19.559,4258.13,4648.72,8.33333,1
523000,19.5399,4186.76,4648.72,9.25267,1
524000,19.5209,4366.69,4648.72,7.59651,1
525000,19.5018,4433.44,4648.72,6.13811,1
526000,19.4827,4357.26,4648.72,7.07434,1
527000,19.4636,4232.7,4648.72,7.30198,1
528000,19.4446,4139.67,4648.72,8.7925,1
529000,19.4255,4385.8,4648.72,9.89011,1
530000,19.4064,4292.95,4648.72,7.30271,1
531000,19.3874,4346.8,4648.72,7.58621,1
532000,19.3683,4245.4,4648.72,8.87199,1
533000,19.3492,4396.67,4648.72,6.60147,1
534000,19.3301,4389.58,4648.72,5.97372,1
535000,19.3111,4206.37,4648.72,9.799,1
536000,19.292,4328.71,4648.72,7.76819,1
537000,19.2729,4240.13,4648.72,6.81551,1
538000,19.2538,4088.67,4648.72,8.74036,1
539000,19.2348,4268.14,4648.72,8.49282,1
540000,19.2157,4427.68,4648.72,6.77291,1
541000,19.1966,4207.18,4648.72,8.23096,1
542000,19.1775,4267.45,4648.72,8.39416,1
543000,19.1585,4229.13,4648.72,8.31234,1
544000,19.1394,4158.08,4648.72,7.42092,1
545000,19.1203,4217.68,4648.72,6.94118,1
546000,19.1012,4230.08,4648.72,8.74126,1
547000,19.0822,4214.76,4648.72,8.37156,1
548000,19.0631,4261.37,4648.72,7.5,1
549000,19.044,4274.28,4648.72,5.34699,1
550000,19.025,4321.43,4648.72,7.04739,1
551000,19.0059,4155.22,4648.72,8.21596,1
552000,18.9868,4253.28,4648.72,8.52341,1
553000,18.9677,4060.19,4648.72,8.14717,1
554000,18.9487,4141.93,4648.72,9.44099,1
555000,18.9296,4348.93,4648.72,6.36475,1
556000,18.9105,4410.18,4648.72,6.974,1
557000,18.8914,4320.47,4648.72,5.79151,1
558000,18.8724,4408.52,4648.72,5.96659,1
559000,18.8533,4407.71,4648.72,6.65138,1
560000,18.8342,4215.87,4648.72,8.29327,1
561000,18.8151,4353.3,4648.72,7.16846,1
