it,temp,actualQ,bestQ,pAvg,diversification
253000,11.9651,4332.18,4417.75,5.96107,1
254000,11.8755,4321.22,4417.75,6.73887,1
255000,11.7867,4330.36,4417.75,5.09259,1
256000,11.6986,4321.64,4417.75,6.70241,1
257000,11.6109,4294.98,4417.75,5.7715,1
258000,11.5241,4378.53,4417.75,4.98866,1
259000,11.438,4289.64,4417.75,5.93824,1
260000,11.3523,4330.3,4417.75,6.22711,1
261000,11.2674,4238.45,4417.75,6.29723,1
262000,11.1831,4318.12,4417.75,5.75117,1
263000,11.0993,4209.69,4417.75,6.41646,1
264000,11.0164,4124.94,4417.75,5.60292,1
265000,10.934,4338.7,4417.75,6.73317,1
266000,10.852,4322.41,4417.75,5.67901,1
267000,10.771,4272.23,4417.75,6.52963,1
268000,10.6904,4267.92,4417.75,5.81948,1
269000,10.6103,4311.79,4417.75,6.68258,1
270000,10.531,4329.95,4417.75,5.93434,1
271000,10.4522,4316.77,4417.75,4.58115,1
272000,10.374,4357.5,4417.75,5.14139,1
273000,10.2964,4343.45,4417.75,5.05415,1
274000,10.2192,4269.23,4417.75,7.52688,1
275000,10.1429,4318.34,4417.75,5.61661,1
276000,10.067,4263.26,4417.75,6.04333,1
277000,9.99164,4305.39,4417.75,6.40871,1
278000,9.91696,4277.61,4417.75,6.60377,1
279000,9.84257,4312.52,4417.75,4.89433,1
280000,9.76912,4270.02,4417.75,5.97701,1
281000,9.69593,4336.93,4417.75,5.10083,1
282000,9.62345,4361.11,4417.75,5.36353,1
283000,9.55145,4317.17,4417.75,6.22066,1
284000,9.47992,4357.79,4417.75,5.53633,1
285000,9.40909,4321.05,4417.75,5.6872,1
286000,9.33852,4294.42,4417.75,5.8072,1
287000,9.26883,4321.86,4417.75,5.23114,1
288000,9.19931,4316.07,4417.75,5.1462,1
289000,9.13064,4333.56,4417.75,4.62287,1
290000,9.06222,4344.6,4417.75,5.12821,1
291000,8.99451,4393.82,4417.75,5.9719,1
292000,8.92716,4317.56,4417.75,6.60264,1
293000,8.8604,4330.28,4417.75,5.59796,1
294000,8.7941,4368.88,4417.75,5.27638,1
295000,8.72829,4293.84,4417.75,5.95084,1
296000,8.66301,4339.95,4417.75,4.1555,1
297000,8.59816,4341.03,4417.75,5.25624,1
298000,8.53387,4365.54,4417.75,4.98721,1
299000,8.46997,4327.23,4417.75,4.2362,1
300000,8.40665,4398.09,4417.75,4.70263,1
301000,8.34371,4399.62,4417.75,5.95691,1
302000,8.28132,4390.25,4420.81,4.21053,1
303000,8.21933,4373.96,4420.81,3.99449,1
304000,8.15785,4356.82,4420.81,5.17928,1
305000,8.09682,4371.6,4420.81,5.17241,1
306000,8.03621,4388.97,4420.81,5.2349,1
307000,7.97613,4359.61,4420.81,4.78723,1
308000,7.91646,4376.54,4420.81,4.07643,1
309000,7.85724,4352.69,4420.81,5.18331,1
310000,7.79846,4369.08,4420.81,4.914,1
311000,7.74012,4335.39,4420.81,3.76884,1
312000,7.68221,4366.15,4420.81,4.33604,1
313000,7.62473,4365.35,4420.81,3.45711,1
314000,7.56767,4386.5,4420.81,3.75,1
315000,7.51104,4406.44,4420.81,3.52645,1
316000,7.45482,4363.42,4420.81,3.91414,1
317000,7.39903,4361.56,4420.81,4.94652,1
318000,7.3437,4399.03,4420.81,3.89105,1
319000,7.28877,4376.47,4420.81,4.78589,1
320000,7.23425,4379.07,4420.81,5.42328,1
321000,7.18012,4315.09,4420.81,5.04648,1
322000,7.12638,4368.5,4420.81,2.86458,1
323000,7.07303,4393.58,4420.81,4.01107,1
324000,7.0201,4383.41,4428.09,3.36474,1
325000,6.96761,4374.29,4428.09,4.00553,1
326000,6.9155,4377.34,4428.09,4.48179,1
327000,6.86376,4353.98,4428.09,6.40327,1
328000,6.81238,4373.1,4428.09,3.51827,1
329000,6.76136,4359.03,4428.09,4.08432,1
330000,6.71082,4370.97,4428.09,3.98406,1
331000,6.66063,4292.63,4428.09,4.27586,1
332000,6.6108,4359.99,4428.09,3.90516,1
333000,6.56131,4396.92,4428.09,4.07359,1
334000,6.51219,4377.71,4428.09,3.39426,1
335000,6.46351,4368.01,4428.09,3.83091,1
336000,6.41516,4360.98,4428.09,4.93992,1
337000,6.36714,4370.68,4428.09,5.04202,1
338000,6.31946,4356.64,4428.09,4.19682,1
339000,6.27223,4383.31,4428.09,4.26136,1
340000,6.22532,4387.09,4428.09,4.13223,1
341000,6.17871,4383.34,4428.09,3.6,1
342000,6.13245,4387.45,4428.09,4.38247,1
343000,6.08662,4344.93,4428.09,4.15584,1
344000,6.04108,4377.39,4428.09,5.33672,1
345000,5.99582,4387.63,4428.09,3.9801,1
346000,5.951,4353.81,4428.09,3.49563,1
347000,5.9065,4369.52,4428.09,2.36531,1
348000,5.86227,4357.24,4428.09,3.85604,1
349000,5.8184,4397.05,4428.09,3.45286,1
350000,5.77491,4373,4428.09,4.54545,1
351000,5.73168,4375.41,4428.09,2.7673,1
352000,5.68877,4379.32,4428.09,4.22343,1
353000,5.64626,4386.92,4428.09,3.22997,1
354000,5.60399,4381,4428.09,3.79085,1
355000,5.56203,4395.94,4428.09,3.6,1
356000,5.52047,4401.29,4428.09,3.38235,1
357000,5.47914,4407.85,4428.09,3.46908,1
358000,5.43813,4380.32,4428.09,3.62225,1
359000,5.39748,4383.75,4428.09,3.34225,1
360000,5.35705,4408.11,4428.09,2.91508,1
361000,5.31699,4414.6,4429.77,3.80282,1
362000,5.27723,4412.01,4433.41,2.92479,1
363000,5.23766,4414.94,4433.6,3.73563,1
364000,5.19856,4391.11,4433.6,4.7619,1
365000,5.15964,4413.33,4433.6,2.20994,1
366000,5.12102,4411.04,4433.6,3.05233,1
367000,5.08275,4406.7,4433.6,3.56633,1
368000,5.04464,4405.07,4433.6,3.47323,1
369000,5.00697,4374.38,4433.6,5.13158,1
370000,4.96949,4403.94,4433.6,3.43511,1
371000,4.9323,4407.78,4433.6,3.57599,1
372000,4.89543,4395.75,4433.6,3.53107,1
373000,4.85871,4401.12,4433.6,3.99485,1
374000,4.82245,4403.02,4433.6,3.85185,1
375000,4.78631,4418.35,4433.6,2.68657,1
376000,4.75055,4343.01,4433.6,4.68085,1
377000,4.71499,4374.57,4433.6,3.1746,1
378000,4.6797,4378.61,4433.6,3.97022,1
379000,4.64472,4407.14,4433.6,3.07076,1
380000,4.60991,4411.75,4433.6,2.84939,1
381000,4.57548,4400.5,4433.6,2.83019,1
382000,4.54115,4407.33,4433.6,2.41611,1
383000,4.50728,4417.89,4433.6,2.10674,1
384000,4.47346,4412.28,4433.6,2.79412,1
385000,4.44008,4382.87,4433.6,3.21229,1
386000,4.40679,4364.49,4433.6,3.65854,1
387000,4.37389,4414.28,4433.6,2.75591,1
388000,4.3411,4349.67,4433.6,3.91198,1
389000,4.30868,4400.5,4433.6,2.0915,1
390000,4.27639,4402.17,4433.6,2.19638,1
391000,4.24444,4394.7,4433.6,2.49671,1
392000,4.21264,4404.56,4433.6,2.46305,1
393000,4.18117,4399.09,4433.6,1.78784,1
394000,4.14983,4407.34,4433.6,2.574,1
395000,4.11884,4405.09,4433.6,1.89633,1
396000,4.08796,4392.56,4433.6,2.40811,1
397000,4.05744,4402.52,4433.6,2.66836,1
398000,4.027,4371.24,4433.6,1.98582,1
399000,3.99696,4409.77,4433.6,2.23979,1
400000,3.96705,4389.19,4433.6,2.00535,1
401000,3.93737,4407.36,4433.6,2.06452,1
402000,3.90791,4396.67,4433.6,2.51323,1
403000,3.87867,4388.19,4433.6,2.17391,1
404000,3.84965,4419.99,4433.6,1.94986,1
405000,3.82083,4426.46,4433.6,2.82738,1
406000,3.79224,4433.41,4433.6,2.9985,1
407000,3.76386,4416.94,4433.6,3.25926,1
408000,3.73571,4433.6,4433.6,1.58983,1
409000,3.70777,4414.68,4433.6,2.61538,1
410000,3.68004,4425.61,4433.6,2.73598,1
411000,3.6525,4416.61,4433.6,2.76243,1
412000,3.62517,4422.97,4433.6,2.32558,1
413000,3.59803,4427.82,4433.6,3.06407,1
414000,3.5711,4410.39,4433.6,3.72671,1
415000,3.54439,4427.41,4434.6,2.17391,1
416000,3.51789,4429.53,4434.6,2.18659,1
417000,3.49157,4413.61,4434.6,2.95302,1
418000,3.46544,4413.75,4434.6,3.3195,1
419000,3.4395,4415.94,4434.6,2.48366,1
420000,3.41375,4421.89,4434.6,2.85714,1
421000,3.38823,4421.79,4434.6,3.13316,1
422000,3.36289,4427.58,4434.6,1.71053,1
423000,3.33773,4424.43,4434.6,1.77665,1
424000,3.31274,4423.05,4434.6,3.13676,1
425000,3.28794,4383.78,4434.6,2.77045,1
426000,3.26336,4421.34,4434.6,1.84211,1
427000,3.23895,4421.82,4434.6,2.27273,1
428000,3.21471,4420.02,4434.6,1.56028,1
429000,3.19063,4412.41,4434.6,1.62242,1
430000,3.16679,4411.87,4434.6,2.05761,1
431000,3.1431,4429.14,4434.6,2.12766,1
432000,3.11957,4418.96,4434.6,1.9802,1
433000,3.09621,4426.89,4434.6,2.71566,1
434000,3.07307,4427.07,4434.6,2.00573,1
435000,3.05009,4421.34,4436.24,2.1767,1
436000,3.02724,4425.53,4436.24,1.52091,1
437000,3.0046,4404.62,4436.24,2.10804,1
438000,2.98214,4406.53,4436.24,1.56695,1
439000,2.95981,4399.99,4436.24,1.83616,1
440000,2.93764,4394.63,4436.24,1.36426,1
441000,2.91569,4418.58,4436.24,1.86567,1
442000,2.89388,4405.39,4436.24,2.33161,1
443000,2.87219,4422.68,4436.24,1.95804,1
444000,2.85073,4428.01,4436.24,2.30415,1
445000,2.82941,4424.11,4436.24,2.44957,1
446000,2.80821,4422.94,4436.24,2.53378,1
447000,2.78723,4429.01,4436.24,1.6835,1
448000,2.76638,4426.7,4436.24,2.32558,1
449000,2.74564,4430.41,4436.24,1.23077,1
450000,2.72513,4426.01,4436.24,2.54597,1
451000,2.70474,4428.01,4436.24,2.04638,1
452000,2.68448,4427.79,4436.24,1.5942,1
453000,2.66443,4426.89,4436.24,1.03858,1
454000,2.64447,4415.7,4436.24,2.73556,1
455000,2.62469,4426.3,4436.24,1.11643,1
456000,2.60507,4425.79,4436.24,2.37718,1
457000,2.58554,4427.79,4436.24,1.37825,1
458000,2.56623,4417.61,4436.24,2.02312,1
459000,2.54702,4422.29,4436.24,2.30643,1
460000,2.52795,4432.01,4436.24,0.902256,1
461000,2.50906,4434.6,4436.24,0.793651,1
462000,2.49025,4433.6,4436.24,1.67428,1
463000,2.47165,4422.82,4436.24,2.79823,1
464000,2.45315,4425.77,4436.24,1.30719,1
465000,2.43479,4425.77,4436.24,1.5852,1
466000,2.41659,4419.14,4436.24,1.64766,1
467000,2.39847,4410.79,4436.24,2.71739,1
468000,2.38057,4409.79,4436.24,1.47651,1
469000,2.36272,4410.82,4436.24,2.41821,1
470000,2.34507,4435.24,4436.65,2.40453,1
471000,2.32751,4432.6,4439.24,1.30435,1
472000,2.31011,4433.01,4439.24,1.11732,1
473000,2.29282,4428.62,4439.24,0.815217,1
474000,2.27566,4427.65,4439.24,1.67832,1
475000,2.25865,4435.24,4439.24,2.0436,1
476000,2.24172,4433.01,4439.24,0.962861,1
477000,2.22498,4436.6,4440.24,1.6,1
478000,2.20829,4427.07,4440.24,1.57895,1
479000,2.19181,4430.6,4440.24,1.33333,1
480000,2.17536,4440.24,4440.24,1.17955,1
481000,2.15914,4433.53,4440.24,0.91623,1
482000,2.14293,4428.62,4440.24,1.90597,1
483000,2.12695,4436.24,4440.24,0.942126,1
484000,2.11098,4414.05,4440.24,1.42045,1
485000,2.09524,4416.94,4440.24,1.15237,1
486000,2.07951,4412.6,4440.24,1.14943,1
487000,2.06401,4418.41,4440.24,1.67364,1
488000,2.04851,4410.48,4440.24,2.01863,1
489000,2.03324,4417.02,4440.24,1.51515,1
490000,2.01798,4417.02,4440.24,0.947867,1
491000,2.00293,4413.46,4440.24,1.77994,1
492000,1.98794,4421.41,4440.24,1.46199,1
493000,1.97306,4425.46,4440.24,1.92878,1
494000,1.9583,4424.41,4440.24,0.409277,1
495000,1.94364,4429.41,4440.24,0.481348,0
496000,1.9291,4482.55,4482.55,0.1,0
497000,1.91467,4482.55,4482.55,0.1,0
498000,1.90035,4482.55,4483.03,0.1,0
499000,1.88613,4482.55,4483.03,0,0
500000,1.87202,4482.55,4483.03,0,0
501000,1.85801,4482.55,4483.03,0.1,0
502000,1.84411,4482.55,4483.03,0,0
503000,1.83031,4483.03,4483.03,0,0
504000,1.81661,4483.03,4483.03,0,0
505000,1.80302,4483.03,4483.03,0.1,0
506000,1.78953,4483.03,4483.03,0,0
507000,1.77615,4483.03,4483.03,0,0
508000,1.76286,4483.03,4483.03,0.1,0
509000,1.74967,4483.03,4483.03,0,0
510000,1.73657,4483.03,4483.03,0,0
511000,1.72357,4483.03,4483.03,0.1,0
512000,1.71069,4483.03,4483.03,0,0
513000,1.69789,4483.03,4483.03,0.1,0
514000,1.68519,4483.03,4483.03,0,0
515000,1.67257,4482.55,4483.03,0.1,0
516000,1.66005,4482.55,4483.03,0,0
517000,1.64764,4483.03,4483.03,0,0
518000,1.63532,4483.03,4483.03,0,0
519000,1.62308,4483.03,4483.03,0,0
520000,1.61092,4483.03,4483.03,0.1,0
521000,1.59888,4483.03,4483.03,0,0
522000,1.58692,4483.03,4483.03,0,0
523000,1.57504,4483.03,4483.03,0,0
524000,1.56325,4483.03,4483.03,0,0
525000,1.55156,4479.03,4483.03,0.328228,1
526000,1.53996,4480.44,4483.03,0.626566,1
527000,1.52843,4483.03,4486.67,0.600962,1
528000,1.51699,4476.03,4486.67,0.996264,1
529000,1.50565,4485.67,4486.67,0.126422,1
530000,1.49438,4482.03,4486.67,0.888325,1
531000,1.48319,4482.03,4486.67,0.518807,1
532000,1.4721,4477.64,4486.67,1.00629,1
533000,1.46109,4480.44,4486.67,0.755668,1
534000,1.45015,4485.67,4486.67,0.373134,1
535000,1.4393,4483.03,4486.67,0.25974,1
536000,1.42854,4482.03,4486.67,0.375,1
537000,1.41785,4482.03,4486.67,0.3861,1
538000,1.40724,4482.03,4486.67,0.256082,1
539000,1.39672,4480.03,4486.67,0.627353,1
540000,1.38626,4482.03,4486.67,0.869565,1
541000,1.37589,4484.08,4486.67,0.502513,1
542000,1.3656,4479.67,4486.67,0.763359,1
543000,1.35537,4485.67,4486.67,0.394218,1
544000,1.34524,4486.67,4486.67,0.752823,1
545000,1.33518,4486.67,4486.67,0,1
546000,1.32517,4484.67,4486.67,0.527009,1
547000,1.31527,4483.08,4486.67,0.127714,1
548000,1.30543,4483.67,4486.67,0.72904,1
549000,1.29565,4481.08,4486.67,0.628141,1
550000,1.28597,4486.67,4486.67,0.91623,1
551000,1.27633,4483.03,4486.67,0.252207,1
552000,1.2668,4471.61,4486.67,0.610501,1
553000,1.25732,4483.03,4486.67,0,1
554000,1.2479,4483.03,4486.67,0.255102,1
555000,1.23858,4483.03,4486.67,0.124069,1
556000,1.22929,4481.44,4486.67,0.380228,1
557000,1.22011,4483.03,4486.67,0.122249,1
558000,1.21098,4483.03,4486.67,0.803213,1
559000,1.20192,4483.03,4486.67,0.128041,1
560000,1.19293,4483.03,4486.67,0.125945,1
561000,1.18399,4483.03,4486.67,0.37594,1
562000,1.17515,4483.03,4486.67,0.252845,1
563000,1.16633,4483.03,4486.67,0.4914,1
