it,temp,actualQ,bestQ,pAvg,diversification
85000,19.6015,4050.16,4350.32,9.82503,1
86000,19.5043,4025.53,4350.32,8.33333,1
87000,19.407,4116.09,4350.32,8.81226,1
88000,19.3097,4175.37,4350.32,7.97101,1
89000,19.2129,4029.14,4350.32,7.08763,1
90000,19.1176,3949.72,4350.32,9.84127,1
91000,19.0222,4129.76,4350.32,8.646,1
92000,18.9268,4006.4,4350.32,10.5898,1
93000,18.832,4070.67,4350.32,9.43627,1
94000,18.7385,4148.55,4350.32,7.54476,1
95000,18.6451,4176.29,4350.32,7.15152,1
96000,18.5516,4047.97,4350.32,7.95322,1
97000,18.4585,4162.09,4350.32,7.73956,1
98000,18.367,4212.25,4350.32,7.50636,1
99000,18.2754,4197.17,4350.32,8.05195,1
100000,18.1839,4168.81,4350.32,6.90537,1
101000,18.0924,4317.34,4350.32,6.17284,1
102000,18.0027,4119.98,4350.32,6.52174,1
103000,17.9131,4187.5,4350.32,7.65432,1
104000,17.8234,4114.19,4350.32,8.56454,1
105000,17.7338,4104.63,4350.32,7.75656,1
106000,17.6456,4222.98,4350.32,8.60077,1
107000,17.5579,4135.53,4350.32,7.49064,1
108000,17.4702,4240.42,4350.32,6.17761,1
109000,17.3824,4219.32,4350.32,5.54855,1
110000,17.2955,4153.9,4350.32,8.6165,1
111000,17.2097,4132.91,4350.32,7.75463,1
112000,17.1239,4154.73,4350.32,7.14286,1
113000,17.038,4111.61,4350.32,7.11563,1
114000,16.9522,4079.6,4350.32,9.02965,1
115000,16.8683,4145.99,4350.32,7.20721,1
116000,16.7844,4155.34,4350.32,6.67594,1
117000,16.7004,4186.44,4350.32,5.89623,1
118000,16.6165,4081,4350.32,7.2,1
119000,16.5335,4168.14,4350.32,7.84314,1
120000,16.4515,4183.72,4350.32,7.13392,1
121000,16.3694,4077.48,4350.32,8.74036,1
122000,16.2874,4139.47,4350.32,6.60848,1
123000,16.2054,4115.13,4350.32,6.16175,1
124000,16.1249,3993.98,4350.32,8.18182,1
125000,16.0448,4069.79,4350.32,6.33374,1
126000,15.9647,4107.48,4350.32,7.53086,1
127000,15.8849,4158.8,4350.32,8,1
128000,15.8057,3971.43,4350.32,8.63698,1
129000,15.7266,4049.78,4350.32,8.13215,1
130000,15.6482,4121.57,4350.32,6.19048,1
131000,15.57,4000.36,4350.32,7.314,1
132000,15.4922,4164,4350.32,6.19236,1
133000,15.4149,4314.22,4359.65,6.74157,1
134000,15.3377,4307.15,4359.65,3.68664,0
135000,15.2613,4479.82,4479.82,2.6,0
136000,15.1851,4483.82,4484.82,2.5,0
137000,15.1092,4480.62,4486.82,2.1,0
138000,15.0338,4485.82,4486.82,2.2,0
139000,14.9585,4476.09,4486.82,3.3,0
140000,14.884,4483.82,4486.82,2,0
141000,14.8097,4483.82,4486.82,1.9,0
142000,14.7356,4475.82,4486.82,1.9,0
143000,14.6622,4484.82,4487.82,2.6,0
144000,14.5887,4483.82,4487.82,2.2,0
145000,14.516,4486.82,4487.82,2.5,0
146000,14.4436,4475.6,4487.82,2.3,0
147000,14.3712,4475.6,4487.82,2.7,0
148000,14.2997,4480.44,4487.82,2.5,0
149000,14.2282,4415.61,4495.66,5.05051,1
150000,14.1571,4320.62,4495.66,6.83544,1
151000,14.0865,4390.77,4495.66,5.80964,1
152000,14.0159,4338.62,4495.66,4.98783,1
153000,13.9461,4253.62,4495.66,5.59796,1
154000,13.8765,4326.79,4495.66,6.47399,1
155000,13.8069,4321.31,4495.66,5.68319,1
156000,13.7382,4370.35,4495.66,4.95315,1
157000,13.6696,4293.82,4495.66,6.76507,1
158000,13.6012,4370.39,4495.66,5.37772,1
159000,13.5335,4310.82,4495.66,5.29954,1
160000,13.4657,4280.27,4495.66,5.04926,1
161000,13.3985,4432.71,4495.66,6.81234,1
162000,13.3317,4445.78,4495.66,6.31313,1
163000,13.2649,4347.39,4495.66,4.49438,1
164000,13.1988,4374.71,4495.66,6.23441,1
165000,13.133,4394.63,4495.66,6.13079,1
166000,13.0671,4439.31,4495.66,5.5788,1
167000,13.002,4286.1,4495.66,6.10583,1
168000,12.9372,4367.32,4495.66,6.87898,1
169000,12.8723,4278.68,4495.66,5.57576,1
170000,12.8082,4436.51,4495.66,5.60292,1
171000,12.7443,4345.34,4495.66,6.51289,1
172000,12.6804,4423.58,4495.66,5.37084,1
173000,12.6173,4446.33,4495.66,4.53401,1
174000,12.5543,4431.13,4495.66,3.73134,1
175000,12.4914,4376.89,4495.66,5.01223,1
176000,12.4292,4414.22,4495.66,4.60048,1
177000,12.3672,4322.32,4495.66,6.14251,1
178000,12.3052,4332.21,4495.66,4.43864,1
179000,12.2438,4360.5,4495.66,4.25532,1
180000,12.1828,4281.02,4495.66,5.13158,1
181000,12.1218,4330.65,4495.66,5.37084,1
182000,12.0613,4309.3,4495.66,5.45213,1
183000,12.0012,4296.06,4495.66,5.93792,1
184000,11.9411,4276.79,4495.66,4.05577,1
185000,11.8814,4351.47,4495.66,4.67762,1
186000,11.8223,4364.81,4495.66,4.73934,1
187000,11.7631,4401.82,4495.66,4.77454,1
188000,11.7042,4453.8,4495.66,5.11222,1
189000,11.646,4396.9,4495.66,5.45455,1
190000,11.5878,4427.34,4495.66,6.03933,1
191000,11.5297,4394.31,4495.66,5.58659,1
192000,11.4723,4417.82,4495.66,5.25624,1
193000,11.4151,4357.67,4495.66,6.23441,1
194000,11.3579,4472.93,4495.66,4.44145,1
195000,11.3012,4383.05,4495.66,5.80475,1
196000,11.245,4403.09,4495.66,5.20305,1
197000,11.1887,4363.52,4495.66,5.44994,1
198000,11.1326,4272.52,4495.66,5.31915,1
199000,11.0773,4306.86,4495.66,5.88235,1
200000,11.022,4260.61,4495.66,6.94444,1
201000,10.9667,4309.36,4495.66,4.78655,1
202000,10.9121,4353.98,4495.66,4.20382,1
203000,10.8577,4361.98,4495.66,5.40201,1
204000,10.8033,4372.5,4495.66,5.72207,1
205000,10.7492,4361.64,4495.66,4.17193,1
206000,10.6958,4285.68,4495.66,5.60399,1
207000,10.6424,4344.89,4495.66,4.89335,1
208000,10.589,4366.42,4495.66,4.58015,1
209000,10.5362,4343.61,4495.66,5.15464,1
210000,10.4838,4409.38,4495.66,4.14878,1
211000,10.4313,4428.47,4495.66,3.66197,1
212000,10.3789,4403.46,4495.66,4.28769,1
213000,10.3274,4405.42,4495.66,5.1532,1
214000,10.2759,4399.57,4495.66,4.87805,1
215000,10.2244,4339.02,4495.66,3.37838,1
216000,10.1732,4415.37,4495.66,4.49438,1
217000,10.1227,4405.41,4495.66,4.59459,1
218000,10.0721,4424.51,4495.66,4.6875,1
219000,10.0216,4297.4,4495.66,5.36398,1
220000,9.9716,4471.74,4495.66,3.93604,1
221000,9.92201,4439.24,4495.66,5.71429,1
222000,9.87242,4433.48,4495.66,3.17003,1
223000,9.82283,4400.72,4495.66,3.4626,1
224000,9.77394,4427.12,4495.66,3.89972,1
225000,9.7253,4441.41,4495.66,4.92537,1
226000,9.67666,4433.66,4495.66,2.90698,1
227000,9.62802,4364.62,4495.66,5.12465,1
228000,9.58016,4459.17,4495.66,4.34174,1
229000,9.53248,4409.57,4495.66,5.18934,1
230000,9.4848,4403.02,4495.66,4.99343,1
231000,9.43711,4420.28,4495.66,4.80641,1
232000,9.39021,4449.17,4495.66,3.46964,1
233000,9.34348,4363.14,4495.66,4.31373,1
234000,9.29675,4399.44,4495.66,4.63576,1
235000,9.25002,4484.59,4495.66,3.91304,1
236000,9.204,4477.41,4508.38,4.09712,1
237000,9.15822,4459.12,4508.38,3.8943,1
238000,9.11245,4462.32,4508.38,4.09836,1
239000,9.06667,4413.27,4508.38,4.39414,1
240000,9.02145,4421.38,4508.38,4.10959,1
241000,8.97663,4429.26,4508.38,4.53401,1
242000,8.93181,4457.56,4508.38,2.80749,1
243000,8.88698,4490.76,4508.38,3.68349,1
244000,8.84248,4426.02,4508.38,3.89805,1
245000,8.79861,4417.22,4508.38,3.35484,1
246000,8.75474,4447.94,4508.38,4.02597,1
247000,8.71087,4370.99,4508.38,4.04313,1
248000,8.667,4447.63,4508.38,3.57599,1
249000,8.62408,4451.4,4508.38,3.90836,1
250000,8.58116,4437.64,4508.38,3.16369,1
251000,8.53825,4368.07,4508.38,4.69136,1
252000,8.49533,4463.22,4508.38,3.9801,1
253000,8.45295,4397.76,4508.38,4.7088,1
254000,8.41098,4470.88,4508.38,4.21607,1
255000,8.36902,4403.17,4508.38,4.85313,1
256000,8.32706,4463.75,4508.38,4.047,1
257000,8.28511,4459.09,4508.38,4.38356,1
258000,8.2441,4454.54,4508.38,3.82916,1
259000,8.2031,4461.16,4508.38,3.4153,1
260000,8.16209,4468.97,4508.38,3.95778,1
261000,8.12108,4493.85,4508.38,2.96896,1
262000,8.08042,4472.31,4508.38,2.7907,1
263000,8.04037,4471.45,4508.38,2.5641,1
264000,8.00032,4410.73,4508.38,4.70756,1
265000,7.96026,4432.12,4508.38,3.95778,1
266000,7.92059,4486.18,4508.38,4.36047,1
267000,7.88101,4484.45,4508.38,3.46205,1
268000,7.84162,4430.88,4508.38,3.69393,1
269000,7.80252,4417.9,4508.38,3.48059,1
270000,7.76342,4457.99,4508.38,3.33778,1
271000,7.72478,4452.85,4508.38,3.89769,1
272000,7.68616,4465.91,4508.38,3.13726,1
273000,7.64777,4422.1,4508.38,4.6875,1
274000,7.60962,4443.7,4508.38,4.37318,1
275000,7.57147,4482.21,4508.38,3.15638,1
276000,7.5338,4460.24,4508.38,3.71901,1
277000,7.49613,4432.61,4508.38,3.85109,1
278000,7.45869,4422.45,4508.38,3.66748,1
279000,7.42149,4470.38,4508.38,3.38573,1
280000,7.3843,4449.2,4508.38,3.5,1
281000,7.34754,4453.73,4508.38,3.70844,1
282000,7.31082,4477.52,4508.38,2.96192,1
283000,7.27426,4433.3,4508.38,3.79267,1
284000,7.23802,4469.74,4508.38,4.08971,1
285000,7.20178,4457.34,4508.38,3.46667,1
286000,7.16587,4446.39,4508.38,3.46535,1
287000,7.13011,4461.15,4508.38,4.87484,1
288000,7.09435,4454.4,4508.38,3.24324,1
289000,7.05907,4460,4509,3.69393,1
290000,7.02378,4446.16,4509,2.96392,1
291000,6.98865,4457.14,4509,3.22997,1
292000,6.95384,4456.93,4509,3.73711,1
293000,6.91903,4425.89,4509,3.81579,1
294000,6.88451,4455.12,4509,3.51515,1
295000,6.85017,4466.21,4509,4.3662,1
296000,6.81584,4468.18,4509,4.02299,1
297000,6.7819,4515.44,4515.77,2.90698,1
298000,6.74804,4498.55,4520.61,2.33645,1
299000,6.71419,4450.45,4520.61,3.36257,1
300000,6.68081,4482.26,4520.61,3.22108,1
301000,6.64743,4485.98,4520.61,2.36686,1
302000,6.61412,4456.93,4520.61,3.95778,1
303000,6.58122,4473.02,4520.61,2.92479,1
304000,6.54832,4505.33,4520.61,2.99572,1
305000,6.51554,4469.55,4520.61,3.125,1
306000,6.48311,4464.17,4520.61,2.9872,1
307000,6.45069,4460.38,4520.61,4.16089,1
308000,6.41842,4450.69,4520.61,4.99325,1
309000,6.38647,4436.54,4520.61,3.77095,1
310000,6.35452,4484.75,4520.61,2.50391,1
311000,6.32273,4478.31,4520.61,3.64109,1
312000,6.29126,4499.71,4520.61,1.25142,0
313000,6.25979,4511.32,4520.61,1.00806,0
314000,6.22847,4516.56,4520.61,0.91001,0
315000,6.19747,4515.56,4520.61,1.31048,0
316000,6.16648,4517.92,4520.61,1.00604,0
317000,6.1356,4519.12,4520.61,0.8,0
318000,6.10508,4519.12,4520.61,1.2,0
319000,6.07456,4520.12,4520.61,0.7,0
320000,6.0441,4515.12,4520.61,1.6,0
321000,6.01406,4518.92,4520.61,0.5,0
322000,5.98402,4518.12,4520.61,0.6,0
323000,5.95398,4519.12,4520.61,1.1,0
324000,5.92439,4518.12,4520.61,0.9,0
325000,5.89482,4517.12,4520.61,0.8,0
326000,5.86526,4519.12,4520.61,0.6,0
327000,5.83604,4478.03,4522.51,1.51324,1
328000,5.80695,4503.21,4522.51,2.49066,1
329000,5.77787,4444.4,4522.51,3.61757,1
330000,5.74899,4468.4,4522.51,2.54873,1
331000,5.72038,4479.56,4522.51,2.87278,1
332000,5.69177,4433.6,4522.51,2.91777,1
333000,5.66322,4461.42,4522.51,2.77778,1
334000,5.63509,4475.21,4522.51,2.194,1
335000,5.60696,4456.15,4522.51,3.3462,1
336000,5.57882,4499.19,4522.51,3.3557,1
337000,5.55104,4464.86,4522.51,4.25258,1
338000,5.52338,4484.98,4522.51,3.77868,1
339000,5.49573,4466.07,4522.51,2.97927,1
340000,5.46821,4453.25,4522.51,3.26371,1
341000,5.44103,4459.27,4522.51,3.97022,1
342000,5.41385,4467.52,4522.51,3.66197,1
343000,5.38667,4449.27,4522.51,2.73794,1
344000,5.35987,4482.89,4522.51,1.80055,1
345000,5.33316,4457.35,4522.51,1.983,1
346000,5.30646,4457,4522.51,1.64609,1
347000,5.27986,4464.51,4522.51,2.16837,1
348000,5.25364,4503.12,4522.51,1.66881,1
349000,5.22741,4479.19,4522.51,2.31924,1
350000,5.20119,4470.54,4522.51,3.59116,1
351000,5.17524,4481.78,4522.51,2.34807,1
352000,5.14949,4503.15,4522.51,2.51108,1
353000,5.12374,4483.2,4522.51,2.73794,1
354000,5.09799,4494.84,4522.51,2.33196,1
355000,5.07267,4468.89,4522.51,2.01342,1
356000,5.0474,4474.82,4522.51,1.96629,1
357000,5.02213,4484.64,4522.51,1.15979,1
358000,4.99691,4480.64,4522.51,1.92802,1
359000,4.97212,4451.29,4522.51,2.8314,1
360000,4.94732,4465.8,4522.51,2.44216,1
361000,4.92253,4441.63,4522.51,3.43949,1
362000,4.89787,4468.9,4522.51,2.04604,1
363000,4.87355,4469.85,4522.51,1.33333,1
364000,4.84923,4482.39,4522.51,2.39521,1
365000,4.82491,4485,4522.51,2.133,1
366000,4.80077,4491.98,4522.51,1.60428,1
367000,4.77692,4481.8,4522.51,3.01887,1
368000,4.75308,4509.09,4522.51,2.11268,1
369000,4.72924,4498.43,4522.51,2.34987,1
370000,4.70558,4499.13,4522.51,2.73973,1
371000,4.68221,4503.6,4522.51,1.94986,1
372000,4.65885,4494.69,4522.51,1.7663,1
373000,4.63548,4503.02,4522.51,2.19479,1
374000,4.61226,4516.28,4522.51,2.11864,1
375000,4.58937,4497.38,4522.51,2.60631,1
376000,4.56648,4516.11,4522.51,2.54958,1
377000,4.54359,4508.2,4522.51,2.23547,1
378000,4.52077,4497.69,4522.51,2.55319,1
379000,4.49836,4503.69,4522.51,2.8169,1
380000,4.47595,4505.18,4522.51,2.48619,1
381000,4.45353,4510.16,4522.51,3.19767,1
382000,4.43112,4512.18,4522.51,2.23547,1
383000,4.40913,4478.06,4522.51,2.41692,1
384000,4.3872,4499.2,4522.51,2.76968,1
385000,4.36527,4500.77,4522.51,1.87207,1
386000,4.34333,4482.06,4522.51,2.76625,1
387000,4.32166,4452.16,4522.51,2.65487,1
388000,4.3002,4488.84,4522.51,2.85714,1
389000,4.27874,4496.35,4522.51,1.2987,1
390000,4.25728,4490.04,4522.51,1.36139,1
391000,4.23588,4494.14,4522.51,1.15741,1
392000,4.21489,4497.38,4522.51,1.65605,1
393000,4.19391,4488.43,4522.51,2.0025,1
394000,4.17293,4474.21,4522.51,2.40385,1
395000,4.15195,4481.11,4522.51,2.35849,1
396000,4.13124,4503.98,4522.51,1.88442,1
397000,4.11074,4483.11,4522.51,2.89093,1
398000,4.09023,4482.06,4522.51,1.77665,1
399000,4.06973,4476.65,4522.51,1.68831,1
400000,4.04922,4496.89,4522.51,1.45695,1
401000,4.02916,4488.3,4522.51,2,1
402000,4.00913,4472.31,4522.51,1.65816,1
403000,3.98911,4490.6,4522.51,1.53846,1
404000,3.96916,4507.13,4522.51,0.911458,1
405000,3.94937,4504.46,4522.51,1.78571,1
406000,3.92959,4511.87,4522.51,2.22552,1
407000,3.91002,4516.79,4522.51,1.66415,1
408000,3.89047,4504.71,4522.51,1.7316,1
409000,3.87104,4509.59,4522.51,2.4961,1
410000,3.85173,4487.18,4522.51,1.58273,1
411000,3.83243,4490.53,4522.51,1.39276,1
412000,3.81336,4490.79,4522.51,1.7192,1
413000,3.79429,4494.79,4522.51,0.573066,1
414000,3.77534,4499.48,4522.51,1.83246,1
415000,3.75651,4460.64,4522.51,1.85644,1
416000,3.73768,4506.31,4522.51,2,1
417000,3.71908,4501.1,4522.51,1.84729,1
418000,3.70048,4485.01,4522.51,3.12094,1
419000,3.682,4453.5,4522.51,2.2756,1
420000,3.66364,4506.26,4522.51,1.65816,1
421000,3.64528,4514.46,4522.51,0.583942,1
422000,3.62713,4507.63,4522.51,1.36157,1
423000,3.60901,4490.58,4522.51,2.67459,1
424000,3.59095,4497.53,4522.51,1.76152,1
425000,3.57307,4503.68,4522.51,1.35318,1
426000,3.55518,4496.93,4522.51,1.35501,1
427000,3.53744,4478.71,4522.51,1.46471,1
428000,3.5198,4496.83,4522.51,1.37328,1
429000,3.50215,4502.33,4522.51,1.52478,1
430000,3.48472,4502.18,4522.51,2.05656,1
431000,3.46732,4487.18,4522.51,1.35301,1
432000,3.44994,4476.33,4522.51,1.29717,1
433000,3.43278,4488.43,4522.51,1.5625,1
434000,3.41561,4493.36,4522.51,1.65289,1
435000,3.39853,4504.28,4522.51,0.510856,1
436000,3.38161,4479.01,4522.51,2.02622,1
437000,3.36468,4475.4,4522.51,1.99297,1
438000,3.34788,4473.33,4522.51,1.52761,1
439000,3.33119,4471.6,4522.51,1.3285,1
440000,3.3145,4474.63,4522.51,1.07656,1
441000,3.29798,4477.14,4522.51,2.20207,1
442000,3.28153,4508.65,4522.51,1.65289,1
443000,3.26508,4503.23,4522.51,2.391,1
444000,3.24882,4493.19,4522.51,2.06718,1
445000,3.23261,4495.68,4522.51,2.16216,1
446000,3.2164,4503.97,4522.51,1.61527,1
447000,3.20039,4508.88,4522.51,1.47256,1
448000,3.18442,4509.75,4522.51,1.76991,1
449000,3.16844,4512.29,4522.51,1.13314,1
450000,3.15268,4500.41,4522.51,1.70455,1
451000,3.13695,4506.75,4522.51,1.63265,1
452000,3.12121,4505.44,4522.51,1.14123,1
453000,3.10568,4492.46,4522.51,1.46082,1
454000,3.09018,4513.36,4522.51,2.1398,1
455000,3.07469,4504.14,4522.51,1.39319,1
456000,3.05938,4490.14,4522.51,2.22805,1
457000,3.04412,4488.07,4522.51,1.59574,1
458000,3.02886,4502.57,4522.51,1.49254,1
459000,3.01376,4511.11,4522.51,1.42672,1
460000,2.99874,4516.56,4522.51,1.44547,1
461000,2.98372,4497.8,4522.51,2.0979,1
462000,2.96882,4512.26,4522.51,2.20386,1
463000,2.95404,4517.28,4522.51,1.7094,1
464000,2.93925,4522.13,4522.51,2.07715,1
465000,2.92454,4524.13,4525.52,0.955414,1
466000,2.90999,4521.18,4525.52,0.744048,1
467000,2.89545,4505.35,4525.52,1.21294,1
468000,2.88091,4522.11,4525.52,1.4556,1
469000,2.8666,4499.05,4525.52,1.64918,1
470000,2.8523,4512.53,4525.52,2.08644,1
471000,2.83799,4518.23,4525.52,1.18343,1
472000,2.82385,4520.11,4525.52,1.61031,1
473000,2.80978,4523.52,4525.52,1.6129,1
474000,2.79571,4511.2,4525.52,1.20846,1
475000,2.78172,4516.18,4525.52,1.38249,1
476000,2.76789,4503.24,4525.52,1.01597,1
477000,2.75406,4487.02,4525.52,0.824176,1
478000,2.74023,4503.4,4525.52,1.0279,1
479000,2.7266,4509.59,4525.52,0.48,1
480000,2.71301,4509.15,4525.52,0.621118,1
481000,2.69942,4509.59,4525.52,0.770416,1
482000,2.68592,4513.79,4525.52,0.418848,0
483000,2.67256,4514.79,4525.52,0,0
484000,2.65921,4513.79,4525.52,0.2,0
485000,2.64586,4514.79,4525.52,0.1,0
486000,2.6327,4514.79,4525.52,0.2,0
487000,2.61958,4514.79,4525.52,0,0
488000,2.60647,4514.79,4525.52,0.1,0
489000,2.59339,4514.79,4525.52,0,0
490000,2.58052,4511.79,4525.52,0.3,0
491000,2.56764,4514.79,4525.52,0.1,0
492000,2.55477,4513.79,4525.52,0.1,0
493000,2.542,4514.79,4525.52,0,0
494000,2.52936,4514.79,4525.52,0,0
495000,2.51673,4514.79,4525.52,0.1,0
496000,2.50409,4513.79,4525.52,0.3,0
497000,2.49161,4511.59,4525.52,0.149031,1
498000,2.47922,4510.15,4525.52,0.917431,1
499000,2.46682,4510.55,4525.52,0.9375,1
500000,2.45442,4506.6,4525.52,0.299401,1
501000,29.8502,3742.21,4525.52,13.8739,1
502000,29.7014,3874.16,4525.52,16.6667,1
503000,29.5526,3885.1,4525.52,19.3925,1
504000,29.4054,3807.04,4525.52,16.5016,1
505000,29.2585,4026.83,4525.52,19.2243,1
506000,29.1121,4197.53,4525.52,11.646,1
507000,28.9671,4094,4525.52,11.0414,1
508000,28.8221,4118.48,4525.52,9.28753,1
509000,28.6783,4237.5,4525.52,11.6105,1
510000,28.5352,4090.96,4525.52,10.1205,1
511000,28.3922,3918.04,4525.52,14.3526,1
512000,28.2509,3815.2,4525.52,11.7021,1
513000,28.1098,3962.42,4525.52,10.2362,1
514000,27.969,3884.66,4525.52,15.2269,1
515000,27.8298,3842.95,4525.52,20.3704,1
516000,27.6906,4026.73,4525.52,13.024,1
517000,27.5523,4058.19,4525.52,13.1761,1
518000,27.4149,3974.16,4525.52,12.6506,1
519000,27.2776,4059.61,4525.52,11.6247,1
520000,27.1416,4266.23,4525.52,10.5606,1
521000,27.0062,4133.07,4525.52,11.958,1
522000,26.8708,4010.68,4525.52,14.5706,1
523000,26.7371,3912.63,4525.52,16.4729,1
524000,26.6036,4210.38,4525.52,10.75,1
525000,26.4701,4227.87,4525.52,10.5978,1
526000,26.3385,4088.53,4525.52,10.9471,1
527000,26.2069,4264.03,4525.52,11.1111,1
528000,26.0756,4155.72,4525.52,11.2346,1
529000,25.9459,3952.93,4525.52,13.1902,1
530000,25.8162,4253.36,4525.52,13.5861,1
531000,25.6869,4427.4,4525.52,9.88447,1
532000,25.5591,4162.85,4525.52,10.6667,1
533000,25.4313,4347.19,4525.52,12.2178,1
534000,25.304,4210.46,4525.52,8.57488,1
535000,25.1781,4225.19,4525.52,7.90885,1
536000,25.0522,4279.05,4525.52,11.7647,1
537000,24.9267,4334.12,4525.52,7.6555,1
538000,24.8027,4155.29,4525.52,9.76514,1
539000,24.6788,4247.69,4525.52,8.47029,1
540000,24.555,4017.64,4525.52,13.9303,1
541000,24.433,4075.73,4525.52,22.6107,1
542000,24.3109,4192.8,4525.52,10.0515,1
543000,24.1889,4157.46,4525.52,9.4086,1
544000,24.0687,4193.91,4525.52,9.22865,1
545000,23.9485,4204.01,4525.52,9.69945,1
546000,23.8284,4350.86,4525.52,9.66325,1
547000,23.7098,4091.31,4525.52,8.55346,1
548000,23.5916,4300.46,4525.52,11.4815,1
549000,23.4733,4324.6,4525.52,10.2817,1
550000,23.3562,4341.69,4525.52,10.093,1
551000,23.2399,3991.48,4525.52,11.4474,1
552000,23.1235,4011.57,4525.52,12.5,1
553000,23.0078,3916.4,4525.52,10.6145,1
554000,22.8934,4264.61,4525.52,8.90957,1
555000,22.779,4252.87,4525.52,10.1935,1
556000,22.6646,4295.81,4525.52,9.92366,1
557000,22.552,4224.55,4525.52,11.2676,1
558000,22.4395,4195.32,4525.52,8.85417,1
559000,22.327,4201.67,4554.17,9.75309,1
560000,22.2156,4201.76,4554.17,8.09465,1
561000,22.105,4379.24,4554.17,7.88486,1
562000,21.9944,4369.74,4554.17,8.28331,1
563000,21.8841,4261.57,4554.17,9.375,1
