it,temp,actualQ,bestQ,pAvg,diversification
253000,53.7318,3272.76,4400.96,34.1246,1
254000,53.3299,3572.9,4400.96,22.7758,1
255000,52.9308,3438.04,4400.96,25,1
256000,52.5344,3349.54,4400.96,28,1
257000,52.1415,3575.69,4400.96,26.1062,1
258000,51.7517,3496.07,4400.96,24.7664,1
259000,51.3644,3375.75,4400.96,29.7003,1
260000,50.9798,3574.07,4400.96,30.8157,1
261000,50.5984,4008.92,4400.96,13.4588,0
262000,50.2201,4162.59,4400.96,6.40641,0
263000,49.8444,4223.11,4400.96,5.7,0
264000,49.4711,3447.72,4400.96,11.1111,1
265000,49.1011,3561.68,4400.96,34.3931,1
266000,48.734,3476.88,4400.96,33.5211,1
267000,48.3692,3753.67,4400.96,30.0254,1
268000,48.0068,3507.25,4400.96,30.9524,1
269000,47.6482,3427.79,4400.96,31.4496,1
270000,47.2917,3326.12,4400.96,31.1653,1
271000,46.9375,3704.99,4400.96,24.4989,1
272000,46.5865,3524.78,4400.96,24.3792,1
273000,46.2382,3480.89,4400.96,33.0218,1
274000,45.8919,3510.61,4400.96,35.1906,1
275000,45.5486,3213.74,4400.96,36.1032,1
276000,45.2081,3782.86,4400.96,32.8912,1
277000,44.8695,4152.12,4400.96,14.9254,0
278000,44.5338,4288.58,4400.96,3.74873,0
279000,44.2009,4255.9,4400.96,3.52823,0
280000,43.8698,3894.68,4400.96,7.32519,1
281000,43.5417,3662.39,4400.96,26.5766,1
282000,43.2162,3573.09,4400.96,26.3736,1
283000,42.8923,3494.05,4400.96,26.2605,1
284000,42.5718,3599.75,4400.96,27.6029,1
285000,42.2533,3593.24,4400.96,27.4314,1
286000,41.9367,3564.9,4400.96,25.9009,1
287000,41.6235,3794.41,4400.96,16.955,1
288000,41.3117,3749.79,4400.96,21.3382,1
289000,41.0028,3429.29,4400.96,24.6285,1
290000,40.6962,3525.66,4400.96,31.5341,1
291000,40.391,3770.79,4400.96,22.7451,1
292000,40.0895,3804.95,4400.96,18.6207,1
293000,39.7892,3974.95,4400.96,15.2381,1
294000,39.4917,3569.37,4400.96,20.8502,1
295000,39.1963,3295.42,4400.96,37.1517,1
296000,38.9026,4033.17,4400.96,5.55556,0
297000,38.6121,4136.43,4400.96,7.70102,0
298000,38.3225,4166.09,4400.96,9.13242,0
299000,38.0364,3855.38,4400.96,29.6837,1
300000,37.7515,4073.88,4400.96,25.2273,1
301000,79.4023,3030.25,4400.96,36.5535,1
302000,78.8072,3324.47,4400.96,35.9873,1
303000,78.2187,3072.69,4400.96,41.2698,1
304000,77.6323,3154.29,4400.96,41.2346,1
305000,77.0525,3152.07,4400.96,43.804,1
306000,76.4756,3020.44,4400.96,42.4615,1
307000,75.9034,3456.17,4400.96,37.7261,1
308000,75.3359,3201.08,4400.96,37.931,1
309000,74.7713,3314.93,4400.96,37.1508,1
310000,74.213,2824.75,4400.96,39.7101,1
311000,73.656,3272.29,4400.96,36.0526,1
312000,73.1066,3205.92,4400.96,37.971,1
313000,72.5584,3738.74,4400.96,11.8699,0
314000,72.0167,3779.5,4400.96,6.625,0
315000,71.477,3777.06,4400.96,7.43073,0
316000,70.943,3027.31,4400.96,18.664,1
317000,70.4117,3338.66,4400.96,35.6932,1
318000,69.8853,3440.84,4400.96,36.1538,1
319000,69.3621,3093.41,4400.96,38.1271,1
320000,68.8433,2988.45,4400.96,38.2857,1
321000,68.3282,3372.1,4400.96,37.2781,1
322000,67.817,3176.49,4400.96,35.4098,1
323000,67.3096,3195.63,4400.96,43.295,1
324000,66.806,3037.84,4400.96,35.3276,1
325000,66.3061,3136.8,4400.96,38.3285,1
326000,65.8102,3248.2,4400.96,36.5931,1
327000,65.3175,3522.77,4400.96,34.2105,1
328000,64.8292,3736.08,4400.96,16.1172,0
329000,64.3435,3841.44,4400.96,6.62906,0
330000,63.8629,3853.88,4400.96,6.66667,0
331000,63.3851,3449.08,4400.96,22.9039,1
332000,62.9109,3443.15,4400.96,38.0682,1
333000,62.4402,3535.68,4400.96,31.3397,1
334000,61.9731,3445.85,4400.96,28.2238,1
335000,61.5094,3195.06,4400.96,35,1
336000,61.0491,3086.02,4400.96,34.5844,1
337000,60.5922,3193.59,4400.96,36.3354,1
338000,60.1387,3167.12,4400.96,34.7692,1
339000,59.6886,2967.02,4400.96,36.3128,1
340000,59.2422,3049.33,4400.96,35.2239,1
341000,58.7991,3339.61,4400.96,34.7945,1
342000,58.3593,3248.55,4400.96,34.2105,1
343000,57.9226,3808.44,4400.96,25.2874,0
344000,57.4892,4104.5,4400.96,5.70571,0
345000,57.0589,4115.93,4400.96,5,0
346000,56.6317,3814.53,4400.96,5.93407,1
347000,56.2082,3306.57,4400.96,31.5668,1
348000,55.7879,3726.43,4400.96,29.7619,1
349000,55.3705,3679.28,4400.96,34.3195,1
350000,54.9562,3634.56,4400.96,25.641,1
351000,54.5447,3224.91,4400.96,28.5036,1
352000,54.1366,3404.11,4400.96,27.6507,1
353000,53.7318,3676.2,4400.96,29.4118,1
354000,53.3299,3374.05,4400.96,32.9975,1
355000,52.9308,3485.45,4400.96,27.6316,1
356000,52.5344,3293.71,4400.96,32.1429,1
357000,52.1415,3482.53,4400.96,29.1954,1
358000,51.7517,3723.75,4400.96,27.7778,1
359000,51.3644,3616.22,4400.96,33.9031,1
360000,50.9798,4252.46,4400.96,13.1376,0
361000,50.5984,4301.05,4400.96,5.65832,0
362000,50.2201,4303.69,4400.96,5.3135,0
363000,49.8444,3944.95,4400.96,10.7969,1
364000,49.4711,3714.63,4400.96,23.1947,1
365000,49.1011,3485.06,4400.96,23.4592,1
366000,48.734,3296.41,4400.96,30.7487,1
367000,48.3692,3417.44,4400.96,27.46,1
368000,48.0068,3616.61,4400.96,28.2407,1
369000,47.6482,3665.06,4400.96,23.6402,1
370000,47.2917,3495.89,4400.96,23.8281,1
371000,46.9375,3606.12,4400.96,28.3814,1
372000,46.5865,3523.24,4400.96,30.9659,1
373000,46.2382,3717.71,4400.96,28.0702,1
374000,45.8919,3507.81,4400.96,27.4406,1
375000,45.5486,3254.22,4400.96,32.9923,1
376000,45.2081,3762.59,4400.96,23.1527,1
377000,44.8695,4118.58,4400.96,9.97024,0
378000,44.5338,4187.73,4400.96,6.9,0
379000,44.2009,4278.18,4400.96,4.80962,0
380000,43.8698,3753.9,4400.96,9.30788,1
381000,43.5417,3446.65,4400.96,28.3708,1
382000,43.2162,3589.6,4400.96,20.5418,1
383000,42.8923,3705.46,4400.96,23.2283,1
384000,42.5718,3561.1,4400.96,29.3011,1
385000,42.2533,3817.55,4400.96,29.0954,1
386000,41.9367,3915.33,4400.96,15.9539,1
387000,41.6235,3760.9,4400.96,24.5614,1
388000,41.3117,3722.42,4400.96,24.5203,1
389000,41.0028,3624.16,4400.96,21.5933,1
390000,40.6962,3715.42,4400.96,26.1965,1
391000,40.391,3767.83,4400.96,24.1667,1
392000,40.0895,3738.67,4400.96,28.866,1
393000,39.7892,3732.36,4400.96,24.8899,1
394000,39.4917,3798.29,4400.96,21.4123,0
395000,39.1963,4093.42,4400.96,3.09598,0
396000,38.9026,4170.69,4400.96,3.20963,0
397000,38.6121,4164.39,4400.96,3.24215,1
398000,38.3225,3791.2,4400.96,18.0328,1
399000,38.0364,3805.32,4400.96,21.322,1
400000,37.7515,3735.54,4400.96,22.3656,1
401000,79.4023,3451.24,4400.96,30.5177,1
402000,78.8072,3365.75,4400.96,33.8798,1
403000,78.2187,3135.71,4400.96,41.0334,1
404000,77.6323,3164.86,4400.96,39.7306,1
405000,77.0525,3041.44,4400.96,38.4848,1
406000,76.4756,2920.04,4400.96,40.9677,1
407000,75.9034,3142.13,4400.96,34.5588,1
408000,75.3359,3272.42,4400.96,35.6164,1
409000,74.7713,3099.03,4400.96,38.3481,1
410000,74.213,3276.82,4400.96,38.3754,1
411000,73.656,3362.23,4400.96,38.7978,1
412000,73.1066,3058.86,4400.96,40.4844,1
413000,72.5584,3976.45,4400.96,8.46626,0
414000,72.0167,4124.54,4400.96,5.1051,0
415000,71.477,4121.76,4400.96,5.2,0
416000,70.943,3503.84,4400.96,24.8509,1
417000,70.4117,3460.99,4400.96,35.7955,1
418000,69.8853,3417,4400.96,37.7581,1
419000,69.3621,3453.29,4400.96,39.8671,1
420000,68.8433,3523.38,4400.96,38.6301,1
421000,68.3282,3454.94,4400.96,36.4985,1
422000,67.817,3507.92,4400.96,25.5859,1
423000,67.3096,3193.6,4400.96,36.8876,1
424000,66.806,3553.92,4400.96,39.6067,1
425000,66.3061,3521.04,4400.96,39.782,1
426000,65.8102,3295.65,4400.96,40.9231,1
427000,65.3175,3596.88,4400.96,35.5882,1
428000,64.8292,4363.25,4400.96,19.4192,0
429000,64.3435,4396.57,4408.91,8.01603,0
430000,63.8629,4395.89,4427.97,10.1,0
431000,63.3851,3733.95,4427.97,10.9159,1
432000,62.9109,3566.65,4427.97,34.6705,1
433000,62.4402,3012.86,4427.97,32.2738,1
434000,61.9731,3358.72,4427.97,32.8829,1
435000,61.5094,3238.93,4427.97,33.0097,1
436000,61.0491,3464.43,4427.97,34.0426,1
437000,60.5922,3332.97,4427.97,34.555,1
438000,60.1387,3426.83,4427.97,31.6076,1
439000,59.6886,3364.19,4427.97,34.7339,1
440000,59.2422,3603.96,4427.97,29.6875,1
441000,58.7991,3612.12,4427.97,34.5205,1
442000,58.3593,3522.37,4427.97,32.2767,1
443000,57.9226,3266.9,4427.97,39.4118,1
444000,57.4892,3926.86,4427.97,14.9201,0
445000,57.0589,4045.81,4427.97,4.80657,0
446000,56.6317,4026.37,4427.97,6.99052,0
447000,56.2082,3761.18,4427.97,17.9357,1
448000,55.7879,3469.58,4427.97,34.7258,1
449000,55.3705,3512.9,4427.97,37.4613,1
450000,54.9562,3610.32,4427.97,35.4167,1
451000,54.5447,3672.38,4427.97,32.9513,1
452000,54.1366,3340.37,4427.97,29.2876,1
453000,53.7318,3549.6,4427.97,31.5245,1
454000,53.3299,3465.1,4427.97,36.6048,1
455000,52.9308,3525.15,4427.97,23.3663,1
456000,52.5344,3421.34,4427.97,30.5361,1
457000,52.1415,2971.96,4427.97,30.3483,1
458000,51.7517,3285.39,4427.97,28.5714,1
459000,51.3644,3258.92,4427.97,32.0293,1
460000,50.9798,4181.64,4427.97,12.8312,0
461000,50.5984,4264.13,4427.97,4.70942,0
462000,50.2201,4306.92,4427.97,5.2,0
463000,49.8444,3472.54,4427.97,14.3454,1
464000,49.4711,3268.61,4427.97,32.9759,1
465000,49.1011,3414.05,4427.97,27.4005,1
466000,48.734,3572.5,4427.97,30.563,1
467000,48.3692,3490.01,4427.97,33.9683,1
468000,48.0068,3655.94,4427.97,33.3333,1
469000,47.6482,3464.46,4427.97,33,1
470000,47.2917,3757.3,4427.97,22.6087,1
471000,46.9375,3482.79,4427.97,28.6842,1
472000,46.5865,3552.79,4427.97,29.2621,1
473000,46.2382,3521.35,4427.97,25.9901,1
474000,45.8919,3603.03,4427.97,25.9423,1
475000,45.5486,3792.2,4427.97,25.1748,1
476000,45.2081,3856.62,4427.97,28.4314,0
477000,44.8695,4215.52,4427.97,2.72628,0
478000,44.5338,4225.72,4427.97,2.71967,0
479000,44.2009,4173.65,4427.97,2.34542,1
480000,43.8698,3618.08,4427.97,29.8611,1
481000,43.5417,3774.21,4427.97,24.8918,1
482000,43.2162,3741.9,4427.97,19.3858,1
483000,42.8923,3440.25,4427.97,27.2,1
484000,42.5718,3604.44,4427.97,32.7974,1
485000,42.2533,3569.38,4427.97,31.6614,1
486000,41.9367,3638.33,4427.97,34.593,1
487000,41.6235,3522.63,4427.97,33.7838,1
488000,41.3117,3565.54,4427.97,31.6062,1
489000,41.0028,3583.19,4427.97,31.1978,1
490000,40.6962,2990.9,4427.97,36.8272,1
491000,40.391,3534.77,4427.97,36.5314,1
492000,40.0895,4061.63,4427.97,13.6961,0
493000,39.7892,4115.16,4427.97,7.00389,0
494000,39.4917,4146.6,4427.97,6.28141,0
495000,39.1963,3789.3,4427.97,13.5048,1
496000,38.9026,3648.6,4427.97,30.7692,1
497000,38.6121,3948.32,4427.97,31.2,1
498000,38.3225,4058.55,4427.97,17.3693,1
499000,38.0364,3684.21,4427.97,23.601,1
500000,37.7515,4021.1,4427.97,21.6162,1
501000,79.4023,3302.18,4427.97,35.7683,1
502000,78.8072,3454.48,4427.97,36.828,1
503000,78.2187,3579.72,4427.97,39.3258,1
504000,77.6323,3437.23,4427.97,35.2941,1
505000,77.0525,3629.37,4427.97,33.9523,1
506000,76.4756,3646.96,4427.97,36.7847,1
507000,75.9034,3471.13,4427.97,34.5844,1
508000,75.3359,3326.73,4427.97,37.9888,1
509000,74.7713,3371.51,4427.97,35.9494,1
510000,74.213,3177.55,4427.97,40,1
511000,73.656,3355.88,4427.97,40,1
512000,73.1066,3112.32,4427.97,37.2093,1
513000,72.5584,4206.16,4427.97,12.6822,0
514000,72.0167,4245.97,4427.97,6.94165,0
515000,71.477,4250.94,4427.97,7.01403,0
516000,70.943,3426.6,4427.97,13.0814,1
517000,70.4117,3489.72,4427.97,32.8042,1
518000,69.8853,3378.39,4427.97,36.7647,1
519000,69.3621,3212.01,4427.97,39.577,1
520000,68.8433,3339.9,4427.97,35.5224,1
521000,68.3282,3245.36,4427.97,36.858,1
522000,67.817,3062.72,4427.97,40.1163,1
523000,67.3096,2964.94,4427.97,42.4528,1
524000,66.806,3063.36,4427.97,38.0328,1
525000,66.3061,3566.3,4427.97,36.7847,1
526000,65.8102,2984.04,4427.97,41.7391,1
527000,65.3175,3300.22,4427.97,36.3636,1
528000,64.8292,3945.94,4427.97,23.7094,0
529000,64.3435,4091.18,4427.97,8.56793,0
530000,63.8629,4148.09,4427.97,8.0891,0
531000,63.3851,3762.06,4427.97,15.4624,1
532000,62.9109,3444.97,4427.97,37.1105,1
533000,62.4402,3396.94,4427.97,35.7349,1
534000,61.9731,3191.53,4427.97,39.1429,1
535000,61.5094,3224.05,4427.97,40.0576,1
536000,61.0491,3502.7,4427.97,36.0248,1
537000,60.5922,3316.38,4427.97,37.3961,1
538000,60.1387,3179.84,4427.97,39.0093,1
539000,59.6886,3608.12,4427.97,36,1
540000,59.2422,3156.54,4427.97,41.9244,1
541000,58.7991,3455.74,4427.97,38.7622,1
542000,58.3593,3241.29,4427.97,38.3481,1
543000,57.9226,3903.56,4427.97,17.6221,0
544000,57.4892,4032.8,4427.97,8.16327,0
545000,57.0589,4074.81,4427.97,7.06179,0
546000,56.6317,3675.18,4427.97,13.4529,1
547000,56.2082,3670.23,4427.97,33.2288,1
548000,55.7879,3592.34,4427.97,29.235,1
549000,55.3705,3668.9,4427.97,28.2222,1
550000,54.9562,3475.51,4427.97,29.9213,1
551000,54.5447,3986.95,4427.97,31.7241,1
552000,54.1366,3580,4427.97,22.4348,1
553000,53.7318,3027.9,4427.97,39.3678,1
554000,53.3299,3095.21,4427.97,37.1274,1
555000,52.9308,3710.05,4427.97,27.8894,1
556000,52.5344,3569.8,4427.97,30.3614,1
557000,52.1415,3375.1,4427.97,30.198,1
558000,51.7517,3712.77,4427.97,28.9552,1
559000,51.3644,4008.51,4427.97,29.484,0
560000,50.9798,4418.14,4427.97,4.71795,0
561000,50.5984,4399.39,4427.97,3.65112,0
562000,50.2201,4170.05,4461.14,3.71134,1
563000,49.8444,3752.91,4461.14,30.1546,1
