it,temp,actualQ,bestQ,pAvg,diversification
218000,76.6736,2657.97,3271.37,41.6149,1
219000,76.6583,2559.09,3271.37,38.4615,1
220000,76.6431,2928.44,3271.37,36.7893,1
221000,76.6278,2904.69,3271.37,37.9195,1
222000,76.6126,2495.16,3271.37,37.6307,1
223000,76.5973,2696.84,3271.37,36.4821,1
224000,76.582,2703.32,3271.37,38.7006,1
225000,76.5668,2920.27,3271.37,34.9153,1
226000,76.5515,2611.1,3271.37,38.2637,1
227000,76.5363,2393.96,3271.37,36.8421,1
228000,76.521,2257.66,3271.37,38.4615,1
229000,76.5058,2978.99,3271.37,36.7953,1
230000,76.4905,2691.04,3271.37,38.3929,1
231000,76.4752,2673.09,3271.37,35.3147,1
232000,76.46,2530.55,3271.37,36.9963,1
233000,76.4447,2422.58,3271.37,38.8158,1
234000,76.4295,2388.71,3271.37,39.5833,1
235000,76.4142,2676.62,3271.37,37.5,1
236000,76.3989,2422.79,3271.37,41.0959,1
237000,76.3837,2387.24,3271.37,35.9673,1
238000,76.3684,2485.04,3271.37,39.9478,1
239000,76.3532,2980.01,3271.37,32.853,1
240000,76.3379,2389.52,3271.37,46.0815,1
241000,76.3226,2244.24,3271.37,40.7714,1
242000,76.3074,2548.67,3271.37,37.7926,1
243000,76.2921,2235.25,3271.37,39.5415,1
244000,76.2769,2453.96,3271.37,38.3459,1
245000,76.2616,2547.87,3271.37,37.8549,1
246000,76.2464,2576.44,3271.37,36.6569,1
247000,76.2311,2336.05,3271.37,38.1381,1
248000,76.2158,2331.48,3271.37,38.4615,1
249000,76.2006,2295.93,3271.37,42.6332,1
250000,76.1853,2029.78,3271.37,41.6667,1
251000,76.1701,2366.25,3271.37,37.7301,1
252000,76.1548,2671.96,3271.37,36.7978,1
253000,76.1395,2683.46,3271.37,39.1304,1
254000,76.1243,2552.74,3271.37,37.234,1
255000,76.109,2279.92,3271.37,38.961,1
256000,76.0938,2385.55,3271.37,37.7581,1
257000,76.0785,2486.24,3271.37,36.9565,1
258000,76.0632,2356.34,3271.37,42.577,1
259000,76.048,2503.75,3271.37,39.8693,1
260000,76.0327,2665.5,3271.37,39.3728,1
261000,76.0175,2479.21,3271.37,35.4244,1
262000,76.0022,2377.87,3271.37,38.7097,1
263000,75.987,2464.03,3271.37,40,1
264000,75.9717,2586.24,3271.37,40.8163,1
265000,75.9564,2134.75,3271.37,41.3462,1
266000,75.9412,2249.28,3271.37,37.8698,1
267000,75.9259,2331.8,3271.37,33.913,1
268000,75.9107,2192.87,3271.37,40.5405,1
269000,75.8954,2333.18,3271.37,39.4191,1
270000,75.8801,2467.6,3271.37,39.2453,1
271000,75.8649,2026.37,3271.37,37.8049,1
272000,75.8496,2446.34,3271.37,38.5852,1
273000,75.8344,2345.37,3271.37,38.9655,1
274000,75.8191,2534.7,3271.37,38.796,1
275000,75.8038,2481.75,3271.37,38.9685,1
276000,75.7886,2674.18,3271.37,36.5931,1
277000,75.7733,2672.41,3271.37,36.7857,1
278000,75.7581,3065.15,3298.16,35.7401,1
279000,75.7428,2689.69,3298.16,34.7222,1
280000,75.7276,2478.16,3298.16,37.6947,1
281000,75.7123,2141.53,3298.16,39.8671,1
282000,75.697,2390.41,3298.16,36.0595,1
283000,75.6818,2308.27,3298.16,39.5833,1
284000,75.6665,2397.71,3298.16,41.1765,1
285000,75.6513,2663.27,3298.16,36.0248,1
286000,75.636,2382.15,3298.16,35.503,1
287000,75.6207,2133.69,3298.16,39.7101,1
288000,75.6055,2558.1,3298.16,37.5439,1
289000,75.5902,2692.72,3298.16,36.7925,1
290000,75.575,2433.28,3298.16,40.9091,1
291000,75.5597,2435.47,3298.16,39.9329,1
292000,75.5444,2365.44,3298.16,40.5941,1
293000,75.5292,2613,3298.16,43.4641,1
294000,75.5139,2606.31,3298.16,40,1
295000,75.4987,2562.02,3298.16,34.1637,1
296000,75.4834,2501.99,3298.16,34.9481,1
297000,75.4682,2075.62,3298.16,41.2409,1
298000,75.4529,2743.9,3298.16,34.9594,1
299000,75.4376,2363.16,3298.16,42.6117,1
300000,75.4224,2080.68,3298.16,35.1852,1
301000,75.4071,2314.23,3298.16,41.0526,1
302000,75.3919,2577.95,3298.16,39.9399,1
303000,75.3766,2982.14,3298.16,35.473,1
304000,75.3613,2818.52,3298.16,37.6667,1
305000,75.3461,2550.34,3298.16,39.3162,1
306000,75.3308,2898.44,3298.16,38.141,1
307000,75.3156,2781.84,3298.16,38.3523,1
308000,75.3003,2650.21,3298.16,37.4286,1
309000,75.285,2722.68,3298.16,36.8571,1
310000,75.2698,2504.01,3298.16,39.0879,1
311000,75.2545,2627.41,3298.16,39.5833,1
312000,75.2393,3017.25,3298.16,37.6997,1
313000,75.224,2855.74,3298.16,36.4821,1
314000,75.2088,2501.95,3298.16,38.4365,1
315000,75.1935,2861.47,3298.16,37.3494,1
316000,75.1782,2687.46,3298.16,35.5932,1
317000,75.163,2739.93,3298.16,40.7285,1
318000,75.1477,2839.38,3298.16,36.6242,1
319000,75.1325,2730.76,3298.16,40.411,1
320000,75.1172,2842.83,3298.16,34.7305,1
321000,75.1019,2363.92,3298.16,42.7215,1
322000,75.0867,2354.55,3298.16,40.8784,1
323000,75.0714,2615.01,3298.16,36.6667,1
324000,75.0562,2453.5,3298.16,39.8601,1
325000,75.0409,2611.62,3298.16,36.9427,1
326000,75.0257,2593.57,3298.16,37.0229,1
327000,75.0104,2687.33,3298.16,38.9058,1
328000,74.9951,2892.93,3298.16,40.411,1
329000,74.9799,2862.43,3298.16,43.5583,1
330000,74.9646,2553.92,3298.16,35.8601,1
331000,74.9494,2763.43,3298.16,36.25,1
332000,74.9341,2864.15,3298.16,37.5439,1
333000,74.9188,2596.33,3298.16,37.6582,1
334000,74.9036,2824.61,3298.16,37.7778,1
335000,74.8883,2601.88,3298.16,42.6415,1
336000,74.8731,2608.26,3298.16,37.8125,1
337000,74.8578,2872.82,3298.16,35.5556,1
338000,74.8425,2618.64,3298.16,34.9398,1
339000,74.8273,2678.01,3298.16,41.6357,1
340000,74.812,2870.7,3298.16,39.0728,1
341000,74.7968,2424.59,3298.16,40.7303,1
342000,74.7815,2439.07,3298.16,39.7436,1
343000,74.7663,2820.98,3298.16,40.1274,1
344000,74.751,2610.3,3298.16,39.3548,1
345000,74.7357,2761.94,3298.16,36.4641,1
346000,74.7205,2925.75,3298.16,40.0749,1
347000,74.7052,2685.5,3298.16,41.9255,1
348000,74.69,2499.36,3298.16,39.5639,1
349000,74.6747,2687.5,3298.16,39.6721,1
350000,74.6594,2544.31,3298.16,40.0697,1
351000,74.6442,2678.22,3298.16,38.8724,1
352000,74.6289,2365.06,3298.16,38.0531,1
353000,74.6137,2223.85,3298.16,38.4375,1
354000,74.5984,2564.4,3298.16,39.1447,1
355000,74.5831,2493.25,3298.16,33.9683,1
356000,74.5679,2475.16,3298.16,33.75,1
357000,74.5526,2335.92,3298.16,38.5714,1
358000,74.5374,2814.01,3298.16,33.3333,1
359000,74.5221,2612.8,3298.16,35.8804,1
360000,74.5069,2073.34,3298.16,40.1869,1
361000,74.4916,2286.76,3298.16,38.6364,1
362000,74.4763,2490.56,3298.16,38.1625,1
363000,74.4611,2358.47,3298.16,36.5591,1
364000,74.4458,2719.48,3298.16,39.255,1
365000,74.4306,2882.27,3298.16,36.6782,1
366000,74.4153,2507.06,3298.16,40.9722,1
367000,74.4,2363.54,3298.16,41.6,1
368000,74.3848,2220.02,3298.16,39.7059,1
369000,74.3695,2140.71,3298.16,41.9255,1
370000,74.3543,2834.19,3298.16,36.2445,1
371000,74.339,2681.69,3298.16,34.4928,1
372000,74.3237,2700.71,3298.16,37.6206,1
373000,74.3085,2330.98,3298.16,40.2062,1
374000,74.2932,2407.62,3298.16,38.4127,1
375000,74.278,2046.3,3298.16,39.4822,1
376000,74.2627,2730.98,3298.16,33.8462,1
377000,74.2475,2470.13,3298.16,37.7953,1
378000,74.2322,2413.4,3298.16,38.3333,1
379000,74.2169,2507.1,3298.16,33.7302,1
380000,74.2017,2293.18,3298.16,41.5033,1
381000,74.1864,1953.01,3298.16,40.2844,1
382000,74.1712,2340.8,3298.16,36.0856,1
383000,74.1559,2313.6,3298.16,37.931,1
384000,74.1406,2151.18,3298.16,40.2027,1
385000,74.1254,2259.53,3298.16,42.8571,1
386000,74.1101,2275.15,3298.16,42.2222,1
387000,74.0949,2400.64,3298.16,35.5263,1
388000,74.0796,2516.94,3298.16,37.3418,1
389000,74.0643,2848.98,3298.16,36.5132,1
390000,74.0491,2241.83,3298.16,36.3036,1
391000,74.0338,2386.84,3298.16,34.9481,1
392000,74.0186,2087.66,3298.16,40.5109,1
393000,74.0033,2181.75,3298.16,37.7863,1
394000,73.9881,2280.34,3298.16,39.0625,1
395000,73.9728,2404.12,3298.16,38.4083,1
396000,73.9575,2414.81,3298.16,37.037,1
397000,73.9423,2497.22,3298.16,40.8669,1
398000,73.927,2343.59,3298.16,37.3418,1
399000,73.9118,2684.3,3298.16,37.2024,1
400000,73.8965,2571.78,3298.16,40.4908,1
401000,73.8812,2714.01,3298.16,38.796,1
402000,73.866,2368.28,3298.16,38.796,1
403000,73.8507,2473.9,3298.16,39.6104,1
404000,73.8355,2330.94,3298.16,40.5694,1
405000,73.8202,2527.85,3298.16,37.6344,1
406000,73.8049,2805.84,3298.16,36.7041,1
407000,73.7897,2753.29,3298.16,36.4312,1
408000,73.7744,2691.66,3298.16,41.7127,1
409000,73.7592,2198.36,3298.16,40.2667,1
410000,73.7439,2326.03,3298.16,36.4341,1
411000,73.7287,2550.99,3298.16,36.9863,1
412000,73.7134,2639.24,3298.16,38.2353,1
