MCPSB/Real_Instances/instancia500.0.mcsb  nFarms: 499  nTrucks: 35  MinPrizeQuality 1-2-3: 0-0-0
1;20353.6;69.4155;458.662
2;20433.4;41.1316;443.449
3;20345.6;287.678;442.856
4;20490;258.669;441.255
5;20388.4;468.737;468.778
6;20453.9;198.302;465.61
7;20404.7;401.284;471.208
8;20460.9;137.73;460.44
9;20450.1;60.032;462.86
10;20339.9;436.397;465.249
11;20303.4;173.263;450.289
12;20392.3;195.161;437.12
13;20402.1;98.4499;433.737
14;20392.5;46.473;432.126
15;20519.4;114.155;427.3
16;20516.6;142.845;434.564
17;20330.1;374.983;412.112
18;20432.7;133.807;399.098
19;20666;132.439;402.548
20;20432.7;398.817;410.745
